analysis_date,export,batch_id,sample_id,CO2_FID,CO2_TCD,CH4_FID,CH4_TCD,N2O_ECD
4/22/22 7:23,20220422_gorskywinter_box1.txt,POND,OPP-E_2022-01-31_Air_2,363.01399,444.39629,1.07535,0,0.46131
4/22/22 7:38,20220422_gorskywinter_box1.txt,POND,OPP-W_2022-01-31_Air_1,379.09835,434.76452,1.22033,0,0.46491
4/22/22 7:53,20220422_gorskywinter_box1.txt,POND,OPP-W_2022-01-31_Air_2,371.03602,436.60983,1.18832,0,0.47266
4/22/22 8:08,20220422_gorskywinter_box1.txt,POND,L60_2022-01-31_Air_1,367.19817,428.96433,0.87012,0,0.48414
4/22/22 8:23,20220422_gorskywinter_box1.txt,POND,L60_2022-01-31_Air_2,376.92843,445.3545,1.23827,0,0.47229
4/22/22 8:38,20220422_gorskywinter_box1.txt,POND,ALC_2022-01-27_Air_1,366.25551,441.74576,1.19032,0,0.47314
4/22/22 8:54,20220422_gorskywinter_box1.txt,POND,ALC_2022-01-27_Air_2,368.27812,423.63255,1.20903,0,0.46883
4/22/22 9:09,20220422_gorskywinter_box1.txt,POND,DCSW1_2022-01-27_Air_1,443.93983,501.00561,1.10033,0,0.46991
4/22/22 9:24,20220422_gorskywinter_box1.txt,POND,DCSW1_2022-01-27_Air_2,374.59755,441.82835,0.93253,0,0.47297
4/22/22 9:39,20220422_gorskywinter_box1.txt,POND,DCSW2_2022-01-27_Air_1,363.96934,426.43274,1.13082,0,0.4702
4/22/22 9:54,20220422_gorskywinter_box1.txt,POND,DCSW2_2022-01-27_Air_2,365.83388,430.70242,1.00273,0,0.47125
4/22/22 10:09,20220422_gorskywinter_box1.txt,POND,DCSW3_2022-01-27_Air_1,352.19866,425.25636,1.12907,0,0.47492
4/22/22 10:25,20220422_gorskywinter_box1.txt,POND,DCSW3_2022-01-27_Air_2,394.28571,461.31112,0.91278,0,0.46981
4/22/22 10:40,20220422_gorskywinter_box1.txt,POND,CAP_2022-01-27_Air_1,359.6021,441.87889,1.18785,0,0.47104
4/22/22 10:55,20220422_gorskywinter_box1.txt,POND,CAP_2022-01-27_Air_2,359.89866,419.46394,0.78711,0,0.47562
4/22/22 11:10,20220422_gorskywinter_box1.txt,POND,DOBA5_2022-01-27_Air_1,379.1506,438.67955,1.04319,0,0.48195
4/22/22 11:25,20220422_gorskywinter_box1.txt,POND,DOBA5_2022-01-27_Air_2,365.14363,434.0687,1.38843,0,0.47555
4/22/22 11:40,20220422_gorskywinter_box1.txt,POND,DOBA4_2022-01-27_Air_1,369.15345,423.90745,1.0678,0,0.47515
4/22/22 11:55,20220422_gorskywinter_box1.txt,POND,DOBA4_2022-01-27_Air_2,364.89519,429.9429,0.70067,0,0.47247
4/22/22 12:11,20220422_gorskywinter_box1.txt,POND,KP_2022-01-30_Air_1,366.74691,430.85158,1.14543,0,0.47968
4/22/22 12:26,20220422_gorskywinter_box1.txt,POND,KP_2022-01-30_Air_2,361.10215,436.14151,1.07515,0,0.48253
4/22/22 12:41,20220422_gorskywinter_box1.txt,POND,ELV_2022-01-30_Air_1,358.97147,426.87989,1.24223,0,0.48361
4/22/22 12:56,20220422_gorskywinter_box1.txt,POND,ELV_2022-01-30_Air_2,362.69203,440.36753,1.27701,0,0.47956
4/22/22 13:11,20220422_gorskywinter_box1.txt,POND,MDT_2022-01-30_Air_1,365.99614,451.74145,1.39201,0,0.47995
4/22/22 13:26,20220422_gorskywinter_box1.txt,POND,MDT_2022-01-30_Air_2,363.35012,424.70185,1.44371,0,0.49082
4/22/22 13:42,20220422_gorskywinter_box1.txt,POND,O-N_2022-01-30_Air_1,429.06075,490.87843,0.99382,0,0.4794
4/22/22 13:57,20220422_gorskywinter_box1.txt,POND,O-N_2022-01-30_Air_2,373.80144,434.60687,1.0462,0,0.48321
4/22/22 14:12,20220422_gorskywinter_box1.txt,POND,O-S_2022-01-30_Air_1,420.30394,497.78533,1.18084,0,0.48767
4/22/22 14:27,20220422_gorskywinter_box1.txt,POND,O-S_2022-01-30_Air_2,379.371,429.53187,1.03958,0,0.48725
4/22/22 14:42,20220422_gorskywinter_box1.txt,POND,DOBA7_2022-01-31_Air_1,365.62983,429.93007,1.25265,0,0.49078
4/22/22 14:57,20220422_gorskywinter_box1.txt,POND,DOBA7_2022-01-31_Air_2,369.68086,433.59114,1.1587,0,0.48202
4/22/22 15:13,20220422_gorskywinter_box1.txt,POND,DOBA8_2022-01-30_Air_1,366.11551,425.48163,1.42509,0,0.48541
4/22/22 15:28,20220422_gorskywinter_box1.txt,POND,DOBA8_2022-01-30_Air_2,365.30702,427.81998,1.24451,0,0.48349
4/22/22 15:43,20220422_gorskywinter_box1.txt,POND,HP_2022-02-09_Air_1,360.8747,424.82613,1.27931,0,0.48442
4/22/22 15:58,20220422_gorskywinter_box1.txt,POND,HP_2022-02-09_Air_2,393.54469,457.4248,1.18309,0,0.48646
4/22/22 16:13,20220422_gorskywinter_box1.txt,POND,L60_2022-02-09_Air_1,355.80615,420.0127,1.33926,0,0.48786
4/22/22 16:28,20220422_gorskywinter_box1.txt,POND,L60_2022-02-09_Air_2,353.42267,427.08645,1.11173,0,0.48788
4/22/22 16:43,20220422_gorskywinter_box1.txt,POND,ALC_2022-02-09_Air_1,389.61416,446.46118,1.23176,0,0.50418
4/22/22 16:59,20220422_gorskywinter_box1.txt,POND,ALC_2022-02-09_Air_2,357.89189,426.33355,0.86698,0,0.50229
4/22/22 17:14,20220422_gorskywinter_box1.txt,POND,DOBA5_2022-02-09_Air_1,506.62728,572.84566,1.069,0,0.50129
4/22/22 17:29,20220422_gorskywinter_box1.txt,POND,DOBA5_2022-02-09_Air_2,360.88062,433.58842,1.33689,0,0.50073
4/22/22 17:44,20220422_gorskywinter_box1.txt,POND,DOBA4_2022-02-09_Air_1,366.88846,424.05983,1.31841,0,0.50474
4/22/22 17:59,20220422_gorskywinter_box1.txt,POND,DOBA4_2022-02-09_Air_2,355.22817,426.3676,1.02135,0,0.50298
4/22/22 18:14,20220422_gorskywinter_box1.txt,POND,DCSW1_2022-02-09_Air_1,355.61355,425.38276,0.89612,0,0.49855
4/22/22 18:30,20220422_gorskywinter_box1.txt,POND,DCSW1_2022-02-09_Air_2,355.60279,430.02318,1.19186,0,0.50714
4/22/22 18:45,20220422_gorskywinter_box1.txt,POND,DCSW2_2022-02-09_Air_1,401.15513,468.55732,0.97778,0,0.50173
4/22/22 19:00,20220422_gorskywinter_box1.txt,POND,DCSW2_2022-02-09_Air_2,365.38365,436.24432,1.19465,0,0.49921
4/22/22 19:15,20220422_gorskywinter_box1.txt,POND,DCSW3_2022-02-09_Air_1,360.51495,420.98396,1.14574,0,0.50067
4/22/22 19:30,20220422_gorskywinter_box1.txt,POND,DCSW3_2022-02-09_Air_2,352.17489,429.21288,0.96497,0,0.49545
4/22/22 19:45,20220422_gorskywinter_box1.txt,POND,CAP_2022-02-09_Air_1,358.73208,429.63562,0.8846,0,0.49853
4/22/22 20:00,20220422_gorskywinter_box1.txt,POND,CAP_2022-02-09_Air_2,445.09989,523.27708,1.11707,0,0.49998
4/22/22 20:16,20220422_gorskywinter_box1.txt,POND,MDT_2022-02-10_Air_1,351.09765,427.67628,1.1733,0,0.49788
4/22/22 20:31,20220422_gorskywinter_box1.txt,POND,MDT_2022-02-10_Air_2,362.43736,431.44997,1.05926,0,0.50794
4/22/22 20:46,20220422_gorskywinter_box2.txt,POND,ELV_2022-02-10_Air_1,358.00475,423.94895,1.43601,0,0.49866
4/22/22 21:01,20220422_gorskywinter_box2.txt,POND,ELV_2022-02-10_Air_2,355.78444,426.60865,0.82441,0,0.50482
4/22/22 21:16,20220422_gorskywinter_box2.txt,POND,KP_2022-02-10_Air_1,366.3397,423.42124,1.26688,0,0.49629
4/22/22 21:31,20220422_gorskywinter_box2.txt,POND,KP_2022-02-10_Air_2,368.84318,434.43662,1.06669,0,0.50163
4/22/22 21:47,20220422_gorskywinter_box2.txt,POND,O-S_2022-02-10_Air_1,355.12188,421.94049,1.04728,0,0.50194
4/22/22 22:02,20220422_gorskywinter_box2.txt,POND,O-S_2022-02-10_Air_2,355.37109,424.02028,1.26294,0,0.49781
4/22/22 22:17,20220422_gorskywinter_box2.txt,POND,O-N_2022-02-10_Air_1,360.01612,417.94028,0.96779,0,0.50177
4/22/22 22:32,20220422_gorskywinter_box2.txt,POND,O-N_2022-02-10_Air_2,356.72403,429.54509,1.05534,0,0.49583
4/22/22 22:47,20220422_gorskywinter_box2.txt,POND,DOBA8_2022-02-10_Air_1,366.62916,428.83078,0.93158,0,0.5128
4/22/22 23:02,20220422_gorskywinter_box2.txt,POND,DOBA8_2022-02-10_Air_2,363.19118,425.90891,0.93788,0,0.50361
4/22/22 23:18,20220422_gorskywinter_box2.txt,POND,DOBA7_2022-02-11_Air_1,367.7806,415.14177,1.10675,0,0.50774
4/22/22 23:33,20220422_gorskywinter_box2.txt,POND,DOBA7_2022-02-11_Air_2,367.7736,441.40229,1.1022,0,0.50805
4/22/22 23:48,20220422_gorskywinter_box2.txt,POND,OPP-W_2022-02-11_Air_1,346.42203,424.19476,1.02591,0,0.50732
4/23/22 0:03,20220422_gorskywinter_box2.txt,POND,OPP-W_2022-02-11_Air_2,343.75234,417.91212,1.01315,0,0.5077
4/23/22 0:18,20220422_gorskywinter_box2.txt,POND,OPP-E_2022-02-11_Air_1,352.83323,418.39664,1.08353,0,0.5056
4/23/22 0:33,20220422_gorskywinter_box2.txt,POND,OPP-E_2022-02-11_Air_2,355.5376,417.05569,1.09179,0,0.51098
4/23/22 0:49,20220422_gorskywinter_box2.txt,POND,UM-ARB_2022-02-11_Air_1,355.56552,417.32262,0.99232,0,0.50775
4/23/22 1:04,20220422_gorskywinter_box2.txt,POND,UM-ARB_2022-02-11_Air_2,388.45432,446.1465,1.01309,0,0.51392
4/23/22 1:19,20220422_gorskywinter_box2.txt,POND,LM-ARB_2022-02-11_Air_1,356.93505,423.631,1.18796,0,0.5138
4/23/22 1:34,20220422_gorskywinter_box2.txt,POND,LM-ARB_2022-02-11_Air_2,346.28418,417.45445,1.26592,0,0.51457
4/23/22 1:49,20220422_gorskywinter_box2.txt,POND,HP_2022-01-12_Surface_1,1552.2016,1528.6145,222.64047,0,1.55879
4/23/22 2:04,20220422_gorskywinter_box2.txt,POND,HP_2022-01-12_Surface_2,1232.50602,1227.4364,141.82892,0,1.20614
4/23/22 2:20,20220422_gorskywinter_box2.txt,POND,HP_2022-01-12_Surface_3,1620.41295,1579.01092,220.43383,0,1.61019
4/23/22 2:35,20220422_gorskywinter_box2.txt,POND,LM-ARB_2022-01-12_Surface_1,7271.01568,6701.89466,317.04508,317.88512,0.60851
4/23/22 2:50,20220422_gorskywinter_box2.txt,POND,LM-ARB_2022-01-12_Surface_2,5989.80682,5557.84926,163.42147,0,0.63778
4/23/22 3:05,20220422_gorskywinter_box2.txt,POND,LM-ARB_2022-01-12_Surface_3,3871.14917,3632.49532,76.14424,0,0.59704
4/23/22 3:20,20220422_gorskywinter_box2.txt,POND,UM-ARB_2022-01-12_Surface_1,12965.28923,11863.62123,5200.54687,5299.29279,2.33047
4/23/22 3:35,20220422_gorskywinter_box2.txt,POND,UM-ARB_2022-01-12_Surface_2,12694.51395,11637.90554,5744.69652,5864.33277,1.98184
4/23/22 3:51,20220422_gorskywinter_box2.txt,POND,UM-ARB_2022-01-12_Surface_3,12843.92858,11764.58326,5940.4692,6054.87507,1.85979
4/23/22 4:06,20220422_gorskywinter_box2.txt,POND,OPP-E_2022-01-12_Surface_1,2188.92309,2126.3236,23.66896,0,0.42357
4/23/22 4:21,20220422_gorskywinter_box2.txt,POND,OPP-E_2022-01-12_Surface_2,2052.95416,1981.89767,16.36906,0,0.41786
4/23/22 4:36,20220422_gorskywinter_box2.txt,POND,OPP-E_2022-01-12_Surface_3,1945.77825,1882.59915,16.92565,0,0.41487
4/23/22 4:51,20220422_gorskywinter_box2.txt,POND,OPP-W_2022-01-12_Surface_1,5967.94014,5546.35383,54.81853,0,1.98667
4/23/22 5:06,20220422_gorskywinter_box2.txt,POND,OPP-W_2022-01-12_Surface_2,5785.85802,5364.50014,54.16403,0,1.95259
4/23/22 5:22,20220422_gorskywinter_box2.txt,POND,OPP-W_2022-01-12_Surface_3,5468.68572,5078.62498,72.66522,0,2.11474
4/23/22 5:37,20220422_gorskywinter_box2.txt,POND,L60_2022-01-13_Surface_1,5275.06781,4894.34992,941.7208,962.32086,0.25213
4/23/22 5:52,20220422_gorskywinter_box2.txt,POND,L60_2022-01-13_Surface_2,5361.77635,4984.81713,1008.44438,1016.87175,0.25165
4/23/22 6:07,20220422_gorskywinter_box2.txt,POND,L60_2022-01-13_Surface_3,5340.34379,4958.40453,920.59227,936.83965,0.25239
4/23/22 6:22,20220422_gorskywinter_box2.txt,POND,ALC_2022-01-13_Surface_1,2714.36279,2589.31259,670.96909,676.2814,0.3799
4/23/22 6:37,20220422_gorskywinter_box2.txt,POND,ALC_2022-01-13_Surface_2,2690.36839,2560.06687,660.43089,662.58084,0.38234
4/23/22 6:53,20220422_gorskywinter_box2.txt,POND,ALC_2022-01-13_Surface_3,2619.85685,2493.03604,628.45071,638.42246,0.37704
4/23/22 7:08,20220422_gorskywinter_box2.txt,POND,DCSW1_2022-01-13_Surface_1,733.91718,780.26319,100.28305,0,0.44172
4/23/22 7:23,20220422_gorskywinter_box2.txt,POND,DCSW1_2022-01-13_Surface_2,757.66679,795.67187,99.73091,0,0.44704
4/23/22 7:38,20220422_gorskywinter_box2.txt,POND,DCSW1_2022-01-13_Surface_3,748.14483,801.34824,105.18168,0,0.442
4/23/22 7:53,20220422_gorskywinter_box2.txt,POND,DCSW2_2022-01-13_Surface_1,618.89389,665.94542,539.16518,538.73377,0.64257
4/23/22 8:08,20220422_gorskywinter_box2.txt,POND,DCSW2_2022-01-13_Surface_2,625.44482,679.14113,517.96134,532.44457,0.64433
4/23/22 8:24,20220422_gorskywinter_box2.txt,POND,DCSW2_2022-01-13_Surface_3,640.16267,685.99031,558.83164,562.72529,0.61228
4/23/22 8:39,20220422_gorskywinter_box2.txt,POND,DCSW3_2022-01-13_Surface_1,256.54744,340.89975,42.02607,0,0.4513
4/23/22 8:54,20220422_gorskywinter_box2.txt,POND,DCSW3_2022-01-13_Surface_2,208.77719,271.98771,51.44929,0,0.43169
4/23/22 9:09,20220422_gorskywinter_box2.txt,POND,DCSW3_2022-01-13_Surface_3,286.92951,351.40691,41.25823,0,0.4493
4/23/22 9:24,20220422_gorskywinter_box2.txt,POND,CAP_2022-01-13_Surface_1,360.66948,432.13664,1.24909,0,0.52135
4/23/22 9:40,20220422_gorskywinter_box2.txt,POND,CAP_2022-01-13_Surface_2,3148.06229,2987.75247,163.17359,0,0.15845
4/23/22 9:55,20220422_gorskywinter_box2.txt,POND,CAP_2022-01-13_Surface_3,2976.06156,2819.74898,259.26113,0,0.15658
4/23/22 10:10,20220422_gorskywinter_box2.txt,POND,DOBA5_2022-01-13_Surface_1,114.62221,NA,256.49986,NA,0.43326
4/23/22 10:25,20220422_gorskywinter_box2.txt,POND,DOBA5_2022-01-13_Surface_2,78.81974,0,352.76416,349.81257,0.43554
4/23/22 10:40,20220422_gorskywinter_box2.txt,POND,DOBA5_2022-01-13_Surface_3,58.07459,0,296.70267,296.86861,0.44746
4/23/22 10:55,20220422_gorskywinter_box2.txt,POND,DOBA4_2022-01-13_Surface_1,329.48995,395.15505,206.90927,0,0.30762
4/23/22 11:10,20220422_gorskywinter_box2.txt,POND,DOBA4_2022-01-13_Surface_2,418.00312,473.89908,183.88993,0,0.30351
4/23/22 11:25,20220422_gorskywinter_box2.txt,POND,DOBA4_2022-01-13_Surface_3,383.93371,451.72129,199.82819,0,0.30454
4/23/22 11:41,20220422_gorskywinter_box2.txt,POND,KP_2022-01-14_Surface_1,19318.86401,17651.9511,19982.7049,20701.0364,0.08963
4/23/22 11:56,20220422_gorskywinter_box2.txt,POND,KP_2022-01-14_Surface_2,19082.51507,17423.42026,19610.07332,20302.71458,0.08316
4/23/22 12:11,20220422_gorskywinter_box2.txt,POND,KP_2022-01-14_Surface_3,18982.99041,17340.42797,18545.10517,19173.48852,0.07868
4/23/22 12:26,20220422_gorskywinter_box2.txt,POND,MDT_2022-01-14_Surface_1,132.4688,208.81554,49.88654,0,0.38245
4/23/22 12:41,20220422_gorskywinter_box2.txt,POND,MDT_2022-01-14_Surface_2,152.19498,229.47234,21.32532,0,0.38488
4/23/22 12:56,20220422_gorskywinter_box2.txt,POND,MDT_2022-01-14_Surface_3,100.38941,NA,15.07461,NA,0.37689
4/23/22 13:11,20220422_gorskywinter_box2.txt,POND,ELV_2022-01-14_Surface_1,224.8643,294.24421,100.98174,0,0.53772
4/23/22 13:27,20220422_gorskywinter_box2.txt,POND,ELV_2022-01-14_Surface_2,208.96391,285.62025,125.84774,0,0.54287
4/23/22 13:42,20220422_gorskywinter_box2.txt,POND,ELV_2022-01-14_Surface_3,443.27667,527.42468,41.33873,0,0.53392
4/23/22 13:57,20220422_gorskywinter_box2.txt,POND,O-N_2022-01-14_Surface_1,1121.08423,1146.47329,11.39504,0,2.84064
4/23/22 14:12,20220422_gorskywinter_box2.txt,POND,O-N_2022-01-14_Surface_2,1150.20294,1169.48117,24.52826,0,2.65214
4/23/22 14:27,20220422_gorskywinter_box2.txt,POND,O-N_2022-01-14_Surface_3,1196.69825,1207.83796,28.79292,0,2.61134
4/23/22 14:42,20220422_gorskywinter_box2.txt,POND,O-S_2022-01-14_Surface_1,925.13396,958.01806,85.16755,0,0.71195
4/23/22 14:58,20220422_gorskywinter_box2.txt,POND,O-S_2022-01-14_Surface_2,922.27671,962.64989,91.44319,0,0.70013
4/23/22 15:13,20220422_gorskywinter_box2.txt,POND,O-S_2022-01-14_Surface_3,934.18359,947.97275,93.37362,0,0.69865
4/23/22 15:28,20220422_gorskywinter_box2.txt,POND,DOBA7_2022-01-14_Surface_1,33.61145,NA,245.82464,NA,0.75472
4/23/22 15:43,20220422_gorskywinter_box2.txt,POND,DOBA7_2022-01-14_Surface_2,33.07628,NA,251.11989,NA,0.75606
4/23/22 15:58,20220422_gorskywinter_box2.txt,POND,DOBA7_2022-01-14_Surface_3,78.09494,0,399.99986,401.36171,0.76295
4/23/22 16:13,20220422_gorskywinter_box2.txt,POND,DOBA8_2022-01-14_Surface_1,1175.48992,1188.26283,43.29635,0,0.57256
4/23/22 16:29,20220422_gorskywinter_box2.txt,POND,DOBA8_2022-01-14_Surface_2,1348.28394,1362.56586,96.18972,0,0.62021
4/23/22 16:44,20220422_gorskywinter_box2.txt,POND,DOBA8_2022-01-14_Surface_3,1307.99867,1309.81359,88.21536,0,0.60242
4/23/22 16:59,20220422_gorskywinter_box2.txt,POND,HP_2022-01-31_Surface_1,1873.5005,1837.82637,170.35419,0,1.28035
4/23/22 17:14,20220422_gorskywinter_box2.txt,POND,HP_2022-01-31_Surface_2,1911.29217,1862.68377,184.35531,0,1.30082
4/23/22 17:29,20220422_gorskywinter_box2.txt,POND,HP_2022-01-31_Surface_3,1934.71006,1882.95499,173.36828,0,1.28864
4/23/22 17:44,20220422_gorskywinter_box2.txt,POND,L60_2022-01-31_Surface_1,7723.99508,7135.36326,2983.5777,3026.76221,0.08474
4/23/22 17:59,20220422_gorskywinter_box2.txt,POND,L60_2022-01-31_Surface_2,7884.33879,7270.38864,2994.21386,3039.27244,0.09412
4/23/22 18:15,20220422_gorskywinter_box2.txt,POND,L60_2022-01-31_Surface_3,7967.86952,7348.9767,3129.24359,3180.18987,0.07778
4/23/22 18:30,20220422_gorskywinter_box2.txt,POND,LM-ARB_2022-01-31_Surface_1,11119.39337,10233.04361,1546.14344,1575.4824,0.23523
4/23/22 18:45,20220422_gorskywinter_box2.txt,POND,LM-ARB_2022-01-31_Surface_2,11245.13691,10343.29924,1508.35583,1524.46762,0.24513
4/23/22 19:00,20220422_gorskywinter_box2.txt,POND,LM-ARB_2022-01-31_Surface_3,11008.91439,10133.42618,1538.06912,1570.71888,0.24249
4/23/22 19:15,20220422_gorskywinter_box2.txt,POND,UM-ARB_2022-01-31_Surface_1,14464.96409,13268.92672,9251.52433,9486.40151,0.15585
4/23/22 19:30,20220422_gorskywinter_box2.txt,POND,UM-ARB_2022-01-31_Surface_2,14052.15591,12908.12809,8744.59822,8984.82819,0.18685
4/23/22 19:46,20220422_gorskywinter_box2.txt,POND,UM-ARB_2022-01-31_Surface_3,14460.64255,13275.76912,8827.4474,9055.2929,0.17106
4/23/22 20:01,20220422_gorskywinter_box2.txt,POND,OPP-E_2022-01-31_Surface_1,4605.26308,4343.53006,29.2574,0,0.35904
4/23/22 20:16,20220422_gorskywinter_box2.txt,POND,OPP-E_2022-01-31_Surface_2,4613.15935,4326.10003,16.59085,0,0.37492
4/23/22 20:31,20220422_gorskywinter_box2.txt,POND,OPP-E_2022-01-31_Surface_3,4541.14806,4261.18311,21.05863,0,0.37944
4/23/22 20:46,20220422_gorskywinter_box2.txt,POND,OPP-W_2022-01-31_Surface_1,8006.39172,7397.04327,23.6203,0,4.85179
4/23/22 21:01,20220422_gorskywinter_box2.txt,POND,OPP-W_2022-01-31_Surface_2,7827.52137,7232.4967,31.59169,0,4.744
