Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"March 01, 2022 12:44 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,ALC_210721,,100
2,HP_210721,,300
3,L60_210726,,100
4,HP_210726,,200
5,ELV_210726,,200
6,DOBA8_210726,,100
7,MDT_210726,,100
8,KP_210727,,100
9,DOBA8_210726,,100
10,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10
605.0,0.0131,0.0118,0.0199,0.0107,0.0302,0.0112,0.0214,0.0230,0.0276,-0.0016
605.5,0.0132,0.0118,0.0199,0.0107,0.0303,0.0111,0.0215,0.0231,0.0278,-0.0017
606.0,0.0132,0.0119,0.0199,0.0107,0.0304,0.0112,0.0217,0.0232,0.0281,-0.0016
606.5,0.0133,0.0120,0.0200,0.0107,0.0306,0.0113,0.0218,0.0233,0.0284,-0.0017
607.0,0.0134,0.0122,0.0200,0.0108,0.0308,0.0113,0.0220,0.0234,0.0287,-0.0017
607.5,0.0135,0.0122,0.0200,0.0108,0.0309,0.0114,0.0220,0.0234,0.0288,-0.0017
608.0,0.0135,0.0123,0.0201,0.0108,0.0309,0.0115,0.0221,0.0234,0.0291,-0.0017
608.5,0.0135,0.0124,0.0201,0.0108,0.0311,0.0116,0.0222,0.0235,0.0293,-0.0016
609.0,0.0136,0.0125,0.0201,0.0108,0.0312,0.0116,0.0222,0.0235,0.0296,-0.0017
609.5,0.0136,0.0126,0.0201,0.0109,0.0313,0.0117,0.0223,0.0235,0.0298,-0.0017
610.0,0.0136,0.0127,0.0201,0.0108,0.0315,0.0117,0.0224,0.0235,0.0300,-0.0017
610.5,0.0137,0.0127,0.0201,0.0109,0.0316,0.0118,0.0225,0.0235,0.0302,-0.0016
611.0,0.0137,0.0128,0.0201,0.0110,0.0317,0.0119,0.0225,0.0235,0.0304,-0.0016
611.5,0.0137,0.0128,0.0201,0.0109,0.0317,0.0119,0.0225,0.0234,0.0304,-0.0017
612.0,0.0137,0.0128,0.0201,0.0110,0.0317,0.0120,0.0225,0.0234,0.0304,-0.0017
612.5,0.0136,0.0129,0.0201,0.0110,0.0317,0.0120,0.0225,0.0235,0.0303,-0.0017
613.0,0.0137,0.0129,0.0201,0.0110,0.0317,0.0121,0.0226,0.0235,0.0304,-0.0016
613.5,0.0137,0.0129,0.0201,0.0110,0.0317,0.0121,0.0226,0.0236,0.0303,-0.0016
614.0,0.0137,0.0129,0.0201,0.0110,0.0317,0.0121,0.0227,0.0236,0.0303,-0.0017
614.5,0.0137,0.0129,0.0201,0.0110,0.0317,0.0122,0.0228,0.0237,0.0304,-0.0016
615.0,0.0137,0.0129,0.0201,0.0110,0.0316,0.0123,0.0227,0.0237,0.0304,-0.0016
615.5,0.0138,0.0130,0.0201,0.0110,0.0316,0.0123,0.0226,0.0237,0.0303,-0.0016
616.0,0.0138,0.0130,0.0201,0.0110,0.0316,0.0122,0.0226,0.0238,0.0303,-0.0016
616.5,0.0138,0.0130,0.0201,0.0110,0.0315,0.0122,0.0225,0.0238,0.0302,-0.0016
617.0,0.0138,0.0130,0.0201,0.0110,0.0315,0.0123,0.0224,0.0240,0.0302,-0.0016
617.5,0.0139,0.0131,0.0201,0.0110,0.0314,0.0123,0.0223,0.0241,0.0301,-0.0016
618.0,0.0140,0.0131,0.0201,0.0110,0.0313,0.0123,0.0223,0.0243,0.0301,-0.0016
618.5,0.0141,0.0131,0.0201,0.0110,0.0313,0.0123,0.0222,0.0246,0.0301,-0.0016
619.0,0.0141,0.0131,0.0200,0.0110,0.0312,0.0123,0.0220,0.0247,0.0300,-0.0016
619.5,0.0141,0.0131,0.0200,0.0110,0.0311,0.0123,0.0219,0.0249,0.0300,-0.0016
620.0,0.0140,0.0131,0.0199,0.0109,0.0309,0.0122,0.0216,0.0251,0.0300,-0.0016
620.5,0.0140,0.0131,0.0199,0.0109,0.0309,0.0123,0.0215,0.0252,0.0299,-0.0016
621.0,0.0140,0.0131,0.0198,0.0109,0.0308,0.0123,0.0214,0.0255,0.0298,-0.0016
621.5,0.0140,0.0131,0.0197,0.0109,0.0306,0.0123,0.0213,0.0256,0.0297,-0.0016
622.0,0.0140,0.0130,0.0196,0.0108,0.0304,0.0123,0.0211,0.0257,0.0297,-0.0016
622.5,0.0141,0.0130,0.0196,0.0109,0.0303,0.0123,0.0210,0.0259,0.0296,-0.0016
623.0,0.0142,0.0129,0.0195,0.0108,0.0301,0.0122,0.0208,0.0259,0.0295,-0.0016
623.5,0.0143,0.0129,0.0194,0.0108,0.0300,0.0122,0.0206,0.0261,0.0294,-0.0016
624.0,0.0146,0.0128,0.0194,0.0108,0.0299,0.0123,0.0205,0.0262,0.0293,-0.0016
624.5,0.0147,0.0127,0.0194,0.0108,0.0297,0.0123,0.0204,0.0263,0.0293,-0.0016
625.0,0.0148,0.0126,0.0193,0.0108,0.0296,0.0123,0.0202,0.0264,0.0292,-0.0016
625.5,0.0149,0.0125,0.0193,0.0108,0.0295,0.0123,0.0201,0.0265,0.0291,-0.0016
626.0,0.0149,0.0125,0.0192,0.0108,0.0293,0.0123,0.0200,0.0266,0.0291,-0.0016
626.5,0.0150,0.0125,0.0192,0.0108,0.0293,0.0123,0.0200,0.0267,0.0290,-0.0016
627.0,0.0150,0.0124,0.0192,0.0108,0.0292,0.0123,0.0200,0.0268,0.0289,-0.0016
627.5,0.0151,0.0125,0.0192,0.0108,0.0291,0.0124,0.0200,0.0269,0.0289,-0.0016
628.0,0.0151,0.0125,0.0192,0.0108,0.0290,0.0124,0.0200,0.0270,0.0289,-0.0016
628.5,0.0151,0.0126,0.0193,0.0108,0.0289,0.0123,0.0200,0.0271,0.0289,-0.0016
629.0,0.0150,0.0126,0.0193,0.0109,0.0288,0.0123,0.0200,0.0272,0.0289,-0.0016
629.5,0.0150,0.0126,0.0194,0.0109,0.0288,0.0124,0.0200,0.0273,0.0288,-0.0016
630.0,0.0150,0.0127,0.0194,0.0109,0.0287,0.0124,0.0199,0.0273,0.0287,-0.0016
630.5,0.0150,0.0127,0.0194,0.0109,0.0287,0.0125,0.0198,0.0273,0.0286,-0.0016
631.0,0.0150,0.0127,0.0195,0.0110,0.0287,0.0125,0.0198,0.0274,0.0286,-0.0016
631.5,0.0149,0.0128,0.0195,0.0110,0.0287,0.0125,0.0198,0.0274,0.0285,-0.0016
632.0,0.0150,0.0130,0.0196,0.0111,0.0288,0.0126,0.0198,0.0274,0.0285,-0.0015
632.5,0.0150,0.0130,0.0196,0.0111,0.0288,0.0126,0.0199,0.0274,0.0285,-0.0016
633.0,0.0149,0.0131,0.0197,0.0111,0.0288,0.0126,0.0199,0.0274,0.0286,-0.0016
633.5,0.0149,0.0132,0.0196,0.0111,0.0288,0.0126,0.0199,0.0273,0.0286,-0.0016
634.0,0.0149,0.0133,0.0197,0.0112,0.0289,0.0126,0.0200,0.0273,0.0286,-0.0016
634.5,0.0149,0.0134,0.0197,0.0113,0.0289,0.0126,0.0201,0.0272,0.0287,-0.0015
635.0,0.0149,0.0135,0.0198,0.0113,0.0290,0.0127,0.0203,0.0270,0.0288,-0.0015
635.5,0.0150,0.0137,0.0198,0.0114,0.0290,0.0127,0.0204,0.0269,0.0289,-0.0015
636.0,0.0149,0.0137,0.0199,0.0114,0.0290,0.0127,0.0204,0.0268,0.0290,-0.0016
636.5,0.0149,0.0139,0.0200,0.0115,0.0290,0.0128,0.0204,0.0268,0.0291,-0.0016
637.0,0.0150,0.0141,0.0200,0.0116,0.0291,0.0128,0.0204,0.0268,0.0292,-0.0016
637.5,0.0151,0.0143,0.0201,0.0117,0.0293,0.0129,0.0206,0.0268,0.0294,-0.0015
638.0,0.0151,0.0144,0.0201,0.0117,0.0294,0.0130,0.0206,0.0266,0.0294,-0.0015
638.5,0.0152,0.0146,0.0202,0.0118,0.0295,0.0130,0.0207,0.0266,0.0296,-0.0016
639.0,0.0153,0.0148,0.0202,0.0119,0.0297,0.0132,0.0207,0.0266,0.0299,-0.0016
639.5,0.0154,0.0151,0.0203,0.0120,0.0298,0.0134,0.0207,0.0267,0.0302,-0.0015
640.0,0.0155,0.0153,0.0204,0.0121,0.0300,0.0134,0.0206,0.0268,0.0304,-0.0016
640.5,0.0155,0.0156,0.0205,0.0122,0.0303,0.0136,0.0205,0.0270,0.0309,-0.0015
641.0,0.0155,0.0159,0.0205,0.0123,0.0305,0.0138,0.0203,0.0271,0.0312,-0.0016
641.5,0.0156,0.0162,0.0207,0.0126,0.0308,0.0141,0.0204,0.0274,0.0317,-0.0016
642.0,0.0158,0.0165,0.0209,0.0127,0.0310,0.0143,0.0204,0.0275,0.0321,-0.0016
642.5,0.0159,0.0167,0.0210,0.0129,0.0313,0.0145,0.0205,0.0277,0.0325,-0.0015
643.0,0.0161,0.0172,0.0213,0.0131,0.0317,0.0147,0.0209,0.0279,0.0332,-0.0015
643.5,0.0163,0.0174,0.0215,0.0133,0.0319,0.0149,0.0212,0.0282,0.0337,-0.0016
644.0,0.0166,0.0178,0.0218,0.0135,0.0322,0.0153,0.0216,0.0285,0.0344,-0.0015
644.5,0.0168,0.0182,0.0220,0.0137,0.0327,0.0156,0.0221,0.0289,0.0351,-0.0015
645.0,0.0171,0.0184,0.0223,0.0138,0.0330,0.0159,0.0224,0.0292,0.0357,-0.0015
645.5,0.0175,0.0188,0.0226,0.0141,0.0335,0.0163,0.0228,0.0296,0.0366,-0.0015
646.0,0.0178,0.0192,0.0229,0.0143,0.0339,0.0166,0.0230,0.0301,0.0374,-0.0015
646.5,0.0182,0.0196,0.0232,0.0145,0.0344,0.0170,0.0233,0.0305,0.0382,-0.0015
647.0,0.0187,0.0201,0.0236,0.0148,0.0350,0.0175,0.0236,0.0312,0.0394,-0.0016
647.5,0.0192,0.0206,0.0240,0.0151,0.0356,0.0180,0.0238,0.0318,0.0405,-0.0015
648.0,0.0198,0.0210,0.0244,0.0153,0.0362,0.0185,0.0241,0.0326,0.0417,-0.0015
648.5,0.0203,0.0215,0.0247,0.0156,0.0367,0.0189,0.0245,0.0331,0.0427,-0.0016
649.0,0.0210,0.0221,0.0252,0.0159,0.0374,0.0194,0.0250,0.0339,0.0440,-0.0015
649.5,0.0217,0.0227,0.0257,0.0163,0.0382,0.0201,0.0256,0.0348,0.0455,-0.0016
650.0,0.0222,0.0234,0.0262,0.0166,0.0389,0.0207,0.0261,0.0357,0.0469,-0.0016
650.5,0.0230,0.0242,0.0269,0.0170,0.0397,0.0214,0.0267,0.0369,0.0488,-0.0016
651.0,0.0236,0.0249,0.0274,0.0174,0.0405,0.0221,0.0271,0.0378,0.0504,-0.0015
651.5,0.0242,0.0255,0.0278,0.0178,0.0413,0.0226,0.0275,0.0388,0.0520,-0.0016
652.0,0.0250,0.0265,0.0285,0.0182,0.0423,0.0233,0.0283,0.0401,0.0542,-0.0015
652.5,0.0257,0.0273,0.0291,0.0187,0.0432,0.0241,0.0288,0.0411,0.0562,-0.0015
653.0,0.0264,0.0281,0.0297,0.0192,0.0442,0.0249,0.0295,0.0423,0.0582,-0.0015
653.5,0.0272,0.0290,0.0304,0.0197,0.0453,0.0257,0.0302,0.0438,0.0607,-0.0015
654.0,0.0279,0.0298,0.0311,0.0201,0.0462,0.0264,0.0306,0.0451,0.0628,-0.0015
654.5,0.0288,0.0307,0.0319,0.0207,0.0475,0.0273,0.0313,0.0466,0.0654,-0.0015
655.0,0.0296,0.0315,0.0326,0.0210,0.0486,0.0281,0.0317,0.0479,0.0676,-0.0015
655.5,0.0305,0.0323,0.0334,0.0215,0.0497,0.0290,0.0321,0.0492,0.0701,-0.0015
656.0,0.0315,0.0334,0.0343,0.0221,0.0510,0.0300,0.0330,0.0509,0.0730,-0.0015
656.5,0.0323,0.0341,0.0351,0.0226,0.0522,0.0308,0.0335,0.0521,0.0754,-0.0015
657.0,0.0333,0.0350,0.0360,0.0231,0.0535,0.0317,0.0342,0.0536,0.0782,-0.0015
657.5,0.0341,0.0357,0.0368,0.0235,0.0545,0.0325,0.0348,0.0548,0.0804,-0.0015
658.0,0.0348,0.0365,0.0376,0.0239,0.0556,0.0333,0.0353,0.0561,0.0828,-0.0016
658.5,0.0358,0.0375,0.0386,0.0244,0.0570,0.0343,0.0358,0.0576,0.0857,-0.0015
659.0,0.0365,0.0382,0.0394,0.0248,0.0580,0.0351,0.0362,0.0588,0.0880,-0.0016
659.5,0.0373,0.0391,0.0405,0.0252,0.0591,0.0360,0.0363,0.0601,0.0905,-0.0015
660.0,0.0379,0.0398,0.0414,0.0256,0.0600,0.0367,0.0365,0.0611,0.0925,-0.0015
660.5,0.0385,0.0404,0.0422,0.0259,0.0607,0.0372,0.0366,0.0619,0.0943,-0.0015
661.0,0.0392,0.0411,0.0433,0.0263,0.0616,0.0380,0.0367,0.0629,0.0964,-0.0015
661.5,0.0398,0.0417,0.0442,0.0266,0.0623,0.0386,0.0369,0.0637,0.0980,-0.0015
662.0,0.0404,0.0423,0.0452,0.0269,0.0630,0.0392,0.0373,0.0646,0.0998,-0.0015
662.5,0.0408,0.0426,0.0459,0.0271,0.0635,0.0396,0.0376,0.0651,0.1009,-0.0015
663.0,0.0412,0.0430,0.0466,0.0273,0.0640,0.0400,0.0378,0.0656,0.1019,-0.0015
663.5,0.0415,0.0433,0.0474,0.0274,0.0645,0.0404,0.0379,0.0660,0.1029,-0.0015
664.0,0.0416,0.0434,0.0480,0.0274,0.0648,0.0406,0.0379,0.0661,0.1034,-0.0015
664.5,0.0415,0.0434,0.0486,0.0274,0.0649,0.0407,0.0379,0.0662,0.1038,-0.0015
665.0,0.0414,0.0433,0.0491,0.0274,0.0649,0.0406,0.0377,0.0660,0.1037,-0.0015
665.5,0.0411,0.0431,0.0494,0.0273,0.0648,0.0405,0.0373,0.0657,0.1034,-0.0015
666.0,0.0408,0.0428,0.0497,0.0271,0.0645,0.0403,0.0369,0.0653,0.1028,-0.0015
666.5,0.0404,0.0424,0.0498,0.0270,0.0641,0.0400,0.0365,0.0648,0.1020,-0.0015
667.0,0.0399,0.0419,0.0498,0.0267,0.0635,0.0396,0.0360,0.0639,0.1007,-0.0015
667.5,0.0395,0.0414,0.0497,0.0264,0.0629,0.0391,0.0356,0.0631,0.0993,-0.0015
668.0,0.0389,0.0409,0.0494,0.0261,0.0620,0.0385,0.0352,0.0621,0.0977,-0.0015
668.5,0.0382,0.0403,0.0490,0.0256,0.0610,0.0377,0.0347,0.0608,0.0956,-0.0015
669.0,0.0375,0.0397,0.0485,0.0252,0.0600,0.0370,0.0342,0.0596,0.0937,-0.0015
669.5,0.0367,0.0388,0.0478,0.0246,0.0586,0.0361,0.0336,0.0579,0.0910,-0.0015
670.0,0.0359,0.0380,0.0472,0.0242,0.0576,0.0353,0.0331,0.0566,0.0888,-0.0015
670.5,0.0350,0.0371,0.0464,0.0236,0.0563,0.0344,0.0325,0.0550,0.0862,-0.0015
671.0,0.0338,0.0359,0.0454,0.0229,0.0547,0.0332,0.0319,0.0530,0.0830,-0.0015
671.5,0.0329,0.0350,0.0446,0.0224,0.0535,0.0324,0.0314,0.0514,0.0805,-0.0015
672.0,0.0317,0.0337,0.0435,0.0217,0.0521,0.0312,0.0309,0.0495,0.0774,-0.0015
672.5,0.0307,0.0327,0.0426,0.0212,0.0509,0.0303,0.0303,0.0479,0.0747,-0.0015
673.0,0.0294,0.0313,0.0415,0.0205,0.0493,0.0291,0.0295,0.0459,0.0715,-0.0015
673.5,0.0284,0.0303,0.0405,0.0200,0.0480,0.0281,0.0289,0.0442,0.0687,-0.0014
674.0,0.0272,0.0291,0.0393,0.0193,0.0465,0.0270,0.0282,0.0424,0.0658,-0.0015
674.5,0.0260,0.0279,0.0381,0.0186,0.0450,0.0259,0.0275,0.0406,0.0626,-0.0014
675.0,0.0251,0.0269,0.0370,0.0180,0.0437,0.0249,0.0269,0.0391,0.0601,-0.0015
675.5,0.0239,0.0256,0.0357,0.0173,0.0421,0.0238,0.0260,0.0372,0.0568,-0.0015
676.0,0.0229,0.0247,0.0347,0.0168,0.0409,0.0228,0.0253,0.0357,0.0543,-0.0015
676.5,0.0220,0.0236,0.0336,0.0163,0.0396,0.0218,0.0246,0.0342,0.0517,-0.0014
677.0,0.0208,0.0222,0.0322,0.0157,0.0380,0.0207,0.0237,0.0324,0.0486,-0.0015
677.5,0.0199,0.0213,0.0313,0.0152,0.0369,0.0199,0.0232,0.0312,0.0465,-0.0014
678.0,0.0190,0.0201,0.0302,0.0148,0.0356,0.0190,0.0225,0.0297,0.0439,-0.0015
678.5,0.0182,0.0192,0.0292,0.0143,0.0345,0.0182,0.0219,0.0284,0.0416,-0.0015
679.0,0.0171,0.0181,0.0281,0.0139,0.0333,0.0173,0.0215,0.0270,0.0390,-0.0015
679.5,0.0163,0.0172,0.0271,0.0135,0.0323,0.0165,0.0210,0.0258,0.0369,-0.0015
680.0,0.0155,0.0163,0.0263,0.0131,0.0313,0.0158,0.0205,0.0247,0.0348,-0.0015
680.5,0.0146,0.0152,0.0254,0.0127,0.0302,0.0150,0.0200,0.0235,0.0326,-0.0015
681.0,0.0140,0.0144,0.0246,0.0124,0.0294,0.0144,0.0196,0.0225,0.0309,-0.0014
681.5,0.0133,0.0135,0.0237,0.0120,0.0284,0.0138,0.0191,0.0214,0.0287,-0.0014
682.0,0.0126,0.0127,0.0230,0.0116,0.0276,0.0132,0.0188,0.0204,0.0270,-0.0014
682.5,0.0121,0.0120,0.0223,0.0112,0.0267,0.0127,0.0184,0.0196,0.0255,-0.0014
683.0,0.0114,0.0112,0.0216,0.0107,0.0258,0.0121,0.0180,0.0186,0.0237,-0.0014
683.5,0.0109,0.0106,0.0211,0.0103,0.0251,0.0117,0.0177,0.0178,0.0224,-0.0014
684.0,0.0105,0.0100,0.0205,0.0098,0.0243,0.0113,0.0174,0.0171,0.0211,-0.0015
684.5,0.0101,0.0094,0.0200,0.0094,0.0237,0.0108,0.0172,0.0165,0.0200,-0.0015
685.0,0.0095,0.0090,0.0194,0.0090,0.0232,0.0105,0.0168,0.0158,0.0188,-0.0015
685.5,0.0091,0.0086,0.0190,0.0087,0.0229,0.0102,0.0165,0.0153,0.0179,-0.0014
686.0,0.0087,0.0083,0.0186,0.0084,0.0226,0.0100,0.0162,0.0148,0.0171,-0.0014
686.5,0.0083,0.0079,0.0182,0.0082,0.0222,0.0097,0.0158,0.0143,0.0162,-0.0015
687.0,0.0080,0.0077,0.0178,0.0080,0.0220,0.0095,0.0155,0.0139,0.0156,-0.0015
687.5,0.0077,0.0074,0.0174,0.0078,0.0216,0.0092,0.0154,0.0135,0.0148,-0.0014
688.0,0.0074,0.0071,0.0170,0.0078,0.0212,0.0090,0.0152,0.0132,0.0143,-0.0014
688.5,0.0072,0.0069,0.0166,0.0075,0.0209,0.0087,0.0151,0.0128,0.0137,-0.0014
689.0,0.0070,0.0066,0.0163,0.0074,0.0207,0.0085,0.0150,0.0125,0.0132,-0.0014
689.5,0.0068,0.0064,0.0159,0.0073,0.0204,0.0083,0.0149,0.0123,0.0128,-0.0014
690.0,0.0067,0.0062,0.0156,0.0072,0.0201,0.0082,0.0149,0.0120,0.0124,-0.0014
690.5,0.0065,0.0060,0.0154,0.0070,0.0199,0.0081,0.0149,0.0117,0.0120,-0.0014
691.0,0.0063,0.0057,0.0151,0.0069,0.0198,0.0079,0.0149,0.0115,0.0115,-0.0014
691.5,0.0063,0.0056,0.0149,0.0068,0.0197,0.0078,0.0149,0.0113,0.0112,-0.0014
692.0,0.0061,0.0054,0.0147,0.0066,0.0194,0.0076,0.0148,0.0111,0.0107,-0.0015
692.5,0.0060,0.0053,0.0145,0.0065,0.0193,0.0075,0.0147,0.0110,0.0105,-0.0014
693.0,0.0059,0.0051,0.0143,0.0064,0.0191,0.0074,0.0146,0.0108,0.0101,-0.0014
693.5,0.0058,0.0050,0.0142,0.0064,0.0189,0.0072,0.0145,0.0107,0.0098,-0.0014
694.0,0.0057,0.0049,0.0140,0.0063,0.0186,0.0070,0.0144,0.0106,0.0095,-0.0014
694.5,0.0056,0.0049,0.0139,0.0062,0.0184,0.0068,0.0144,0.0105,0.0093,-0.0014
695.0,0.0055,0.0048,0.0137,0.0062,0.0181,0.0065,0.0142,0.0104,0.0091,-0.0014
695.5,0.0055,0.0048,0.0135,0.0062,0.0180,0.0062,0.0141,0.0103,0.0090,-0.0014
696.0,0.0054,0.0048,0.0134,0.0061,0.0179,0.0059,0.0141,0.0101,0.0088,-0.0014
696.5,0.0054,0.0047,0.0133,0.0061,0.0179,0.0057,0.0141,0.0100,0.0086,-0.0015
697.0,0.0053,0.0047,0.0132,0.0060,0.0179,0.0056,0.0141,0.0098,0.0085,-0.0015
697.5,0.0053,0.0046,0.0131,0.0060,0.0179,0.0055,0.0142,0.0097,0.0083,-0.0015
698.0,0.0052,0.0045,0.0130,0.0060,0.0179,0.0054,0.0142,0.0096,0.0081,-0.0014
698.5,0.0052,0.0045,0.0129,0.0061,0.0180,0.0054,0.0144,0.0095,0.0080,-0.0014
699.0,0.0051,0.0044,0.0129,0.0061,0.0180,0.0054,0.0145,0.0095,0.0079,-0.0014
699.5,0.0051,0.0042,0.0128,0.0060,0.0179,0.0053,0.0145,0.0094,0.0078,-0.0014
700.0,0.0050,0.0041,0.0127,0.0061,0.0178,0.0052,0.0147,0.0094,0.0076,-0.0014
700.5,0.0049,0.0041,0.0126,0.0060,0.0177,0.0051,0.0147,0.0092,0.0075,-0.0014
701.0,0.0048,0.0040,0.0125,0.0060,0.0176,0.0050,0.0148,0.0092,0.0074,-0.0014
701.5,0.0049,0.0040,0.0125,0.0061,0.0176,0.0050,0.0149,0.0092,0.0074,-0.0014
702.0,0.0048,0.0039,0.0124,0.0061,0.0175,0.0049,0.0150,0.0091,0.0073,-0.0014
702.5,0.0049,0.0039,0.0123,0.0062,0.0176,0.0049,0.0151,0.0091,0.0072,-0.0014
703.0,0.0049,0.0039,0.0122,0.0062,0.0176,0.0048,0.0152,0.0090,0.0071,-0.0014
703.5,0.0048,0.0038,0.0121,0.0062,0.0175,0.0047,0.0152,0.0088,0.0069,-0.0014
704.0,0.0048,0.0039,0.0120,0.0062,0.0175,0.0046,0.0152,0.0088,0.0069,-0.0014
704.5,0.0048,0.0039,0.0119,0.0062,0.0175,0.0046,0.0152,0.0087,0.0068,-0.0014
705.0,0.0048,0.0039,0.0118,0.0062,0.0174,0.0045,0.0152,0.0087,0.0067,-0.0014
705.5,0.0048,0.0039,0.0118,0.0062,0.0174,0.0045,0.0151,0.0086,0.0066,-0.0014
706.0,0.0049,0.0039,0.0118,0.0062,0.0174,0.0045,0.0151,0.0085,0.0066,-0.0014
706.5,0.0049,0.0038,0.0117,0.0061,0.0174,0.0044,0.0151,0.0085,0.0065,-0.0014
707.0,0.0049,0.0038,0.0118,0.0062,0.0174,0.0044,0.0152,0.0084,0.0065,-0.0014
707.5,0.0049,0.0038,0.0118,0.0062,0.0174,0.0044,0.0152,0.0084,0.0065,-0.0014
708.0,0.0049,0.0037,0.0118,0.0062,0.0177,0.0044,0.0153,0.0084,0.0065,-0.0013
708.5,0.0049,0.0036,0.0118,0.0062,0.0180,0.0044,0.0152,0.0084,0.0065,-0.0014
709.0,0.0049,0.0036,0.0118,0.0062,0.0183,0.0044,0.0152,0.0084,0.0065,-0.0014
709.5,0.0049,0.0036,0.0118,0.0062,0.0183,0.0043,0.0151,0.0083,0.0065,-0.0014
710.0,0.0049,0.0036,0.0118,0.0062,0.0183,0.0044,0.0150,0.0083,0.0065,-0.0014
710.5,0.0048,0.0036,0.0118,0.0062,0.0181,0.0044,0.0149,0.0082,0.0065,-0.0014
711.0,0.0048,0.0037,0.0118,0.0062,0.0181,0.0045,0.0148,0.0082,0.0064,-0.0014
711.5,0.0047,0.0037,0.0118,0.0062,0.0179,0.0045,0.0147,0.0082,0.0064,-0.0014
712.0,0.0047,0.0036,0.0117,0.0063,0.0178,0.0045,0.0146,0.0082,0.0064,-0.0014
712.5,0.0047,0.0036,0.0117,0.0062,0.0175,0.0045,0.0146,0.0081,0.0064,-0.0014
713.0,0.0047,0.0037,0.0116,0.0061,0.0173,0.0046,0.0146,0.0082,0.0063,-0.0014
713.5,0.0046,0.0036,0.0116,0.0061,0.0168,0.0046,0.0146,0.0081,0.0064,-0.0014
714.0,0.0046,0.0037,0.0117,0.0061,0.0167,0.0046,0.0146,0.0081,0.0064,-0.0014
714.5,0.0047,0.0037,0.0117,0.0061,0.0165,0.0047,0.0145,0.0081,0.0064,-0.0014
715.0,0.0046,0.0037,0.0117,0.0061,0.0162,0.0046,0.0145,0.0080,0.0064,-0.0014
715.5,0.0046,0.0036,0.0117,0.0061,0.0159,0.0046,0.0145,0.0080,0.0064,-0.0014
716.0,0.0047,0.0036,0.0117,0.0062,0.0157,0.0046,0.0145,0.0079,0.0064,-0.0014
716.5,0.0047,0.0035,0.0118,0.0062,0.0155,0.0046,0.0146,0.0078,0.0064,-0.0013
717.0,0.0046,0.0035,0.0118,0.0062,0.0153,0.0046,0.0146,0.0076,0.0064,-0.0014
