Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"March 01, 2022 12:33 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,DOBA4_210716,,100
2,DOBA5_210716,,200
3,CAP_210716,,200
4,DCSW1_210719,,400
5,DCSW3_210719,,400
6,DCSW2_210719,,300
7,MDT_210720,,200
8,DOBA8_210720,,100
9,ELV_210720,,200
10,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10
620.5,0.0228,0.0352,0.0107,0.0293,0.0106,0.0176,0.0124,0.0127,0.0177,-0.0019
621.0,0.0228,0.0347,0.0107,0.0293,0.0106,0.0174,0.0123,0.0126,0.0177,-0.0019
621.5,0.0227,0.0342,0.0106,0.0292,0.0105,0.0172,0.0122,0.0126,0.0176,-0.0019
622.0,0.0227,0.0338,0.0106,0.0290,0.0104,0.0170,0.0121,0.0125,0.0175,-0.0019
622.5,0.0228,0.0334,0.0106,0.0290,0.0105,0.0169,0.0121,0.0125,0.0176,-0.0018
623.0,0.0228,0.0329,0.0106,0.0289,0.0104,0.0168,0.0121,0.0124,0.0175,-0.0019
623.5,0.0227,0.0326,0.0105,0.0288,0.0103,0.0166,0.0120,0.0124,0.0174,-0.0019
624.0,0.0228,0.0323,0.0105,0.0287,0.0103,0.0165,0.0120,0.0124,0.0174,-0.0019
624.5,0.0229,0.0320,0.0106,0.0287,0.0103,0.0164,0.0119,0.0124,0.0174,-0.0019
625.0,0.0230,0.0318,0.0106,0.0286,0.0103,0.0164,0.0119,0.0124,0.0174,-0.0019
625.5,0.0230,0.0315,0.0105,0.0286,0.0103,0.0163,0.0119,0.0124,0.0173,-0.0019
626.0,0.0231,0.0313,0.0105,0.0286,0.0103,0.0162,0.0118,0.0123,0.0173,-0.0019
626.5,0.0232,0.0312,0.0106,0.0285,0.0103,0.0162,0.0119,0.0124,0.0173,-0.0018
627.0,0.0233,0.0311,0.0105,0.0284,0.0103,0.0162,0.0119,0.0123,0.0173,-0.0019
627.5,0.0235,0.0310,0.0105,0.0284,0.0103,0.0162,0.0119,0.0123,0.0172,-0.0019
628.0,0.0236,0.0310,0.0105,0.0283,0.0103,0.0162,0.0120,0.0124,0.0172,-0.0019
628.5,0.0238,0.0310,0.0106,0.0283,0.0103,0.0163,0.0120,0.0124,0.0172,-0.0018
629.0,0.0240,0.0310,0.0105,0.0282,0.0104,0.0163,0.0120,0.0124,0.0172,-0.0019
629.5,0.0242,0.0311,0.0106,0.0282,0.0104,0.0163,0.0121,0.0124,0.0172,-0.0019
630.0,0.0243,0.0312,0.0106,0.0282,0.0104,0.0164,0.0122,0.0124,0.0172,-0.0019
630.5,0.0245,0.0313,0.0106,0.0282,0.0104,0.0164,0.0122,0.0125,0.0172,-0.0019
631.0,0.0247,0.0315,0.0106,0.0281,0.0105,0.0165,0.0123,0.0125,0.0173,-0.0019
631.5,0.0249,0.0317,0.0107,0.0281,0.0105,0.0166,0.0124,0.0125,0.0173,-0.0019
632.0,0.0252,0.0320,0.0107,0.0281,0.0106,0.0168,0.0126,0.0126,0.0174,-0.0018
632.5,0.0254,0.0322,0.0107,0.0280,0.0106,0.0168,0.0126,0.0125,0.0175,-0.0019
633.0,0.0256,0.0324,0.0108,0.0280,0.0106,0.0169,0.0128,0.0125,0.0175,-0.0019
633.5,0.0258,0.0327,0.0107,0.0280,0.0107,0.0170,0.0129,0.0126,0.0175,-0.0019
634.0,0.0260,0.0331,0.0109,0.0280,0.0107,0.0172,0.0131,0.0126,0.0176,-0.0019
634.5,0.0262,0.0334,0.0109,0.0279,0.0108,0.0173,0.0133,0.0127,0.0177,-0.0018
635.0,0.0265,0.0339,0.0110,0.0278,0.0109,0.0176,0.0135,0.0128,0.0178,-0.0018
635.5,0.0267,0.0343,0.0110,0.0277,0.0110,0.0177,0.0137,0.0128,0.0178,-0.0019
636.0,0.0269,0.0347,0.0111,0.0276,0.0110,0.0179,0.0138,0.0128,0.0179,-0.0019
636.5,0.0272,0.0352,0.0112,0.0275,0.0111,0.0181,0.0141,0.0129,0.0180,-0.0018
637.0,0.0275,0.0358,0.0112,0.0274,0.0112,0.0183,0.0144,0.0129,0.0180,-0.0018
637.5,0.0279,0.0365,0.0114,0.0274,0.0113,0.0186,0.0148,0.0130,0.0182,-0.0018
638.0,0.0281,0.0370,0.0114,0.0274,0.0114,0.0188,0.0150,0.0130,0.0183,-0.0018
638.5,0.0284,0.0377,0.0115,0.0274,0.0115,0.0190,0.0154,0.0131,0.0184,-0.0018
639.0,0.0287,0.0386,0.0117,0.0274,0.0116,0.0193,0.0157,0.0132,0.0185,-0.0018
639.5,0.0291,0.0393,0.0118,0.0274,0.0117,0.0196,0.0161,0.0133,0.0187,-0.0018
640.0,0.0295,0.0402,0.0119,0.0274,0.0119,0.0199,0.0164,0.0133,0.0188,-0.0019
640.5,0.0299,0.0413,0.0121,0.0275,0.0120,0.0203,0.0170,0.0135,0.0190,-0.0018
641.0,0.0303,0.0423,0.0122,0.0275,0.0121,0.0207,0.0174,0.0135,0.0191,-0.0019
641.5,0.0309,0.0436,0.0124,0.0277,0.0123,0.0212,0.0180,0.0137,0.0194,-0.0018
642.0,0.0313,0.0447,0.0125,0.0277,0.0125,0.0216,0.0184,0.0138,0.0196,-0.0018
642.5,0.0318,0.0459,0.0127,0.0278,0.0127,0.0221,0.0189,0.0139,0.0198,-0.0018
643.0,0.0324,0.0476,0.0129,0.0280,0.0129,0.0228,0.0196,0.0141,0.0201,-0.0018
643.5,0.0329,0.0490,0.0131,0.0280,0.0131,0.0232,0.0201,0.0142,0.0203,-0.0019
644.0,0.0336,0.0509,0.0133,0.0282,0.0135,0.0240,0.0208,0.0143,0.0206,-0.0019
644.5,0.0343,0.0527,0.0135,0.0284,0.0138,0.0247,0.0215,0.0145,0.0209,-0.0018
645.0,0.0349,0.0543,0.0137,0.0285,0.0140,0.0254,0.0221,0.0147,0.0212,-0.0019
645.5,0.0357,0.0566,0.0140,0.0287,0.0143,0.0262,0.0228,0.0149,0.0216,-0.0018
646.0,0.0364,0.0587,0.0142,0.0289,0.0146,0.0270,0.0235,0.0151,0.0220,-0.0018
646.5,0.0372,0.0608,0.0144,0.0291,0.0149,0.0279,0.0242,0.0153,0.0223,-0.0018
647.0,0.0382,0.0636,0.0147,0.0293,0.0154,0.0290,0.0251,0.0155,0.0227,-0.0018
647.5,0.0391,0.0661,0.0149,0.0296,0.0158,0.0300,0.0259,0.0158,0.0232,-0.0018
648.0,0.0400,0.0691,0.0152,0.0299,0.0162,0.0312,0.0267,0.0160,0.0236,-0.0018
648.5,0.0409,0.0717,0.0154,0.0301,0.0166,0.0322,0.0274,0.0163,0.0240,-0.0018
649.0,0.0420,0.0747,0.0157,0.0304,0.0172,0.0335,0.0283,0.0166,0.0245,-0.0018
649.5,0.0432,0.0783,0.0160,0.0306,0.0177,0.0349,0.0292,0.0169,0.0251,-0.0018
650.0,0.0442,0.0816,0.0162,0.0309,0.0182,0.0362,0.0300,0.0172,0.0256,-0.0018
650.5,0.0456,0.0856,0.0165,0.0312,0.0189,0.0379,0.0309,0.0176,0.0262,-0.0018
651.0,0.0468,0.0891,0.0167,0.0316,0.0195,0.0394,0.0317,0.0179,0.0268,-0.0018
651.5,0.0478,0.0924,0.0169,0.0318,0.0200,0.0407,0.0323,0.0182,0.0273,-0.0018
652.0,0.0494,0.0971,0.0172,0.0322,0.0208,0.0427,0.0333,0.0186,0.0280,-0.0018
652.5,0.0507,0.1013,0.0174,0.0325,0.0214,0.0444,0.0341,0.0191,0.0287,-0.0018
653.0,0.0521,0.1054,0.0177,0.0329,0.0221,0.0461,0.0348,0.0194,0.0293,-0.0018
653.5,0.0537,0.1106,0.0179,0.0333,0.0230,0.0483,0.0357,0.0198,0.0300,-0.0018
654.0,0.0551,0.1149,0.0181,0.0336,0.0236,0.0501,0.0364,0.0203,0.0307,-0.0018
654.5,0.0568,0.1201,0.0184,0.0341,0.0245,0.0523,0.0372,0.0208,0.0315,-0.0017
655.0,0.0582,0.1247,0.0185,0.0344,0.0252,0.0542,0.0378,0.0212,0.0321,-0.0018
655.5,0.0598,0.1296,0.0187,0.0348,0.0259,0.0562,0.0385,0.0216,0.0329,-0.0018
656.0,0.0617,0.1355,0.0190,0.0353,0.0269,0.0588,0.0393,0.0222,0.0337,-0.0018
656.5,0.0632,0.1403,0.0191,0.0356,0.0276,0.0608,0.0399,0.0226,0.0343,-0.0018
657.0,0.0650,0.1459,0.0193,0.0360,0.0284,0.0632,0.0405,0.0230,0.0351,-0.0018
657.5,0.0665,0.1505,0.0195,0.0364,0.0291,0.0651,0.0410,0.0235,0.0358,-0.0018
658.0,0.0680,0.1553,0.0196,0.0367,0.0298,0.0671,0.0415,0.0239,0.0364,-0.0018
658.5,0.0699,0.1611,0.0197,0.0372,0.0307,0.0696,0.0421,0.0244,0.0372,-0.0018
659.0,0.0714,0.1656,0.0198,0.0375,0.0313,0.0715,0.0425,0.0248,0.0379,-0.0018
659.5,0.0730,0.1706,0.0200,0.0378,0.0321,0.0737,0.0429,0.0253,0.0386,-0.0018
660.0,0.0744,0.1746,0.0201,0.0382,0.0327,0.0755,0.0433,0.0257,0.0392,-0.0018
660.5,0.0755,0.1781,0.0201,0.0384,0.0332,0.0770,0.0435,0.0260,0.0397,-0.0018
661.0,0.0769,0.1823,0.0202,0.0387,0.0338,0.0789,0.0438,0.0264,0.0403,-0.0018
661.5,0.0779,0.1855,0.0202,0.0390,0.0343,0.0803,0.0440,0.0266,0.0407,-0.0018
662.0,0.0789,0.1887,0.0202,0.0392,0.0348,0.0818,0.0441,0.0270,0.0411,-0.0018
662.5,0.0795,0.1907,0.0202,0.0394,0.0351,0.0827,0.0441,0.0271,0.0413,-0.0018
663.0,0.0800,0.1924,0.0201,0.0395,0.0354,0.0836,0.0441,0.0273,0.0415,-0.0018
663.5,0.0804,0.1939,0.0201,0.0396,0.0356,0.0843,0.0439,0.0275,0.0416,-0.0018
664.0,0.0805,0.1947,0.0200,0.0396,0.0357,0.0847,0.0437,0.0275,0.0416,-0.0018
664.5,0.0804,0.1952,0.0199,0.0396,0.0358,0.0849,0.0434,0.0275,0.0415,-0.0018
665.0,0.0801,0.1949,0.0197,0.0395,0.0357,0.0849,0.0430,0.0275,0.0413,-0.0017
665.5,0.0796,0.1941,0.0196,0.0394,0.0356,0.0846,0.0425,0.0274,0.0410,-0.0018
666.0,0.0788,0.1926,0.0194,0.0392,0.0354,0.0840,0.0420,0.0273,0.0407,-0.0017
666.5,0.0779,0.1907,0.0192,0.0390,0.0351,0.0832,0.0414,0.0271,0.0403,-0.0018
667.0,0.0766,0.1877,0.0189,0.0387,0.0347,0.0821,0.0405,0.0269,0.0398,-0.0018
667.5,0.0753,0.1844,0.0187,0.0385,0.0343,0.0808,0.0398,0.0266,0.0393,-0.0018
668.0,0.0737,0.1804,0.0184,0.0381,0.0338,0.0793,0.0389,0.0262,0.0387,-0.0018
668.5,0.0718,0.1756,0.0181,0.0377,0.0332,0.0775,0.0379,0.0258,0.0380,-0.0018
669.0,0.0700,0.1712,0.0178,0.0374,0.0326,0.0757,0.0369,0.0254,0.0374,-0.0018
669.5,0.0677,0.1653,0.0175,0.0368,0.0318,0.0734,0.0357,0.0249,0.0365,-0.0018
670.0,0.0658,0.1601,0.0172,0.0365,0.0311,0.0713,0.0347,0.0245,0.0357,-0.0018
670.5,0.0637,0.1543,0.0169,0.0359,0.0304,0.0691,0.0336,0.0240,0.0349,-0.0018
671.0,0.0611,0.1471,0.0165,0.0353,0.0294,0.0663,0.0323,0.0234,0.0338,-0.0018
671.5,0.0590,0.1416,0.0162,0.0349,0.0287,0.0641,0.0313,0.0229,0.0331,-0.0018
672.0,0.0566,0.1349,0.0159,0.0343,0.0277,0.0614,0.0300,0.0223,0.0321,-0.0018
672.5,0.0545,0.1292,0.0156,0.0338,0.0270,0.0591,0.0290,0.0219,0.0313,-0.0018
673.0,0.0520,0.1225,0.0152,0.0332,0.0260,0.0563,0.0277,0.0213,0.0302,-0.0018
673.5,0.0499,0.1168,0.0149,0.0328,0.0252,0.0540,0.0268,0.0208,0.0294,-0.0017
674.0,0.0477,0.1110,0.0146,0.0322,0.0244,0.0514,0.0256,0.0202,0.0285,-0.0018
674.5,0.0455,0.1047,0.0142,0.0318,0.0235,0.0488,0.0245,0.0196,0.0275,-0.0017
675.0,0.0436,0.0994,0.0139,0.0313,0.0227,0.0466,0.0236,0.0191,0.0267,-0.0018
675.5,0.0413,0.0931,0.0136,0.0307,0.0217,0.0439,0.0224,0.0185,0.0257,-0.0018
676.0,0.0395,0.0883,0.0133,0.0303,0.0210,0.0419,0.0215,0.0181,0.0249,-0.0018
676.5,0.0377,0.0834,0.0130,0.0299,0.0202,0.0397,0.0206,0.0176,0.0242,-0.0017
677.0,0.0357,0.0777,0.0126,0.0293,0.0193,0.0372,0.0195,0.0170,0.0233,-0.0018
677.5,0.0343,0.0738,0.0124,0.0290,0.0187,0.0354,0.0189,0.0167,0.0226,-0.0018
678.0,0.0326,0.0691,0.0121,0.0285,0.0179,0.0334,0.0180,0.0163,0.0219,-0.0018
678.5,0.0312,0.0651,0.0119,0.0280,0.0173,0.0316,0.0173,0.0159,0.0212,-0.0018
679.0,0.0296,0.0606,0.0116,0.0276,0.0165,0.0296,0.0165,0.0155,0.0205,-0.0018
679.5,0.0284,0.0570,0.0114,0.0271,0.0159,0.0280,0.0158,0.0151,0.0199,-0.0018
680.0,0.0272,0.0535,0.0112,0.0267,0.0154,0.0265,0.0152,0.0148,0.0193,-0.0017
680.5,0.0259,0.0499,0.0110,0.0264,0.0147,0.0248,0.0145,0.0144,0.0187,-0.0018
681.0,0.0250,0.0472,0.0108,0.0261,0.0143,0.0236,0.0140,0.0142,0.0182,-0.0018
681.5,0.0238,0.0439,0.0106,0.0257,0.0137,0.0220,0.0133,0.0139,0.0177,-0.0017
682.0,0.0228,0.0413,0.0104,0.0255,0.0132,0.0208,0.0128,0.0136,0.0172,-0.0017
682.5,0.0219,0.0390,0.0103,0.0252,0.0127,0.0197,0.0124,0.0134,0.0167,-0.0017
683.0,0.0210,0.0363,0.0101,0.0249,0.0122,0.0184,0.0119,0.0132,0.0162,-0.0017
683.5,0.0203,0.0343,0.0099,0.0247,0.0119,0.0175,0.0115,0.0130,0.0159,-0.0018
684.0,0.0195,0.0322,0.0098,0.0245,0.0115,0.0165,0.0111,0.0129,0.0155,-0.0018
684.5,0.0189,0.0305,0.0097,0.0243,0.0111,0.0157,0.0108,0.0127,0.0152,-0.0018
685.0,0.0182,0.0288,0.0096,0.0241,0.0108,0.0149,0.0105,0.0126,0.0148,-0.0017
685.5,0.0177,0.0275,0.0095,0.0239,0.0105,0.0143,0.0102,0.0125,0.0146,-0.0017
686.0,0.0172,0.0264,0.0094,0.0237,0.0103,0.0136,0.0100,0.0124,0.0143,-0.0018
686.5,0.0166,0.0251,0.0093,0.0235,0.0100,0.0130,0.0097,0.0123,0.0141,-0.0018
687.0,0.0162,0.0241,0.0092,0.0233,0.0098,0.0125,0.0095,0.0122,0.0138,-0.0018
687.5,0.0158,0.0229,0.0091,0.0232,0.0096,0.0119,0.0093,0.0122,0.0136,-0.0018
688.0,0.0154,0.0219,0.0091,0.0231,0.0094,0.0115,0.0092,0.0122,0.0135,-0.0017
688.5,0.0150,0.0209,0.0090,0.0231,0.0091,0.0110,0.0090,0.0121,0.0132,-0.0018
689.0,0.0146,0.0202,0.0089,0.0230,0.0090,0.0106,0.0088,0.0121,0.0131,-0.0017
689.5,0.0144,0.0197,0.0089,0.0229,0.0089,0.0103,0.0087,0.0121,0.0130,-0.0017
690.0,0.0140,0.0191,0.0088,0.0228,0.0087,0.0099,0.0086,0.0120,0.0128,-0.0017
690.5,0.0137,0.0185,0.0088,0.0227,0.0085,0.0096,0.0085,0.0120,0.0127,-0.0017
691.0,0.0134,0.0177,0.0087,0.0225,0.0084,0.0093,0.0083,0.0120,0.0125,-0.0018
691.5,0.0132,0.0172,0.0087,0.0225,0.0083,0.0091,0.0082,0.0120,0.0124,-0.0017
692.0,0.0128,0.0166,0.0086,0.0223,0.0081,0.0088,0.0081,0.0119,0.0123,-0.0018
692.5,0.0126,0.0162,0.0085,0.0222,0.0080,0.0085,0.0080,0.0119,0.0122,-0.0017
693.0,0.0124,0.0158,0.0085,0.0220,0.0079,0.0083,0.0079,0.0119,0.0121,-0.0017
693.5,0.0122,0.0155,0.0084,0.0220,0.0078,0.0081,0.0079,0.0119,0.0120,-0.0017
694.0,0.0119,0.0152,0.0084,0.0219,0.0077,0.0080,0.0078,0.0119,0.0119,-0.0017
694.5,0.0116,0.0148,0.0084,0.0218,0.0077,0.0078,0.0077,0.0118,0.0119,-0.0017
695.0,0.0113,0.0145,0.0083,0.0218,0.0076,0.0076,0.0076,0.0118,0.0118,-0.0017
695.5,0.0111,0.0141,0.0084,0.0218,0.0075,0.0074,0.0076,0.0118,0.0117,-0.0017
696.0,0.0108,0.0138,0.0083,0.0218,0.0074,0.0073,0.0075,0.0118,0.0116,-0.0018
696.5,0.0104,0.0134,0.0082,0.0218,0.0074,0.0071,0.0075,0.0117,0.0115,-0.0018
697.0,0.0101,0.0131,0.0082,0.0217,0.0073,0.0070,0.0074,0.0117,0.0114,-0.0017
697.5,0.0098,0.0129,0.0082,0.0216,0.0073,0.0069,0.0073,0.0117,0.0114,-0.0018
698.0,0.0096,0.0127,0.0081,0.0215,0.0072,0.0067,0.0073,0.0117,0.0113,-0.0017
698.5,0.0095,0.0125,0.0081,0.0215,0.0072,0.0067,0.0073,0.0117,0.0112,-0.0017
699.0,0.0093,0.0122,0.0081,0.0215,0.0071,0.0066,0.0073,0.0117,0.0112,-0.0017
699.5,0.0092,0.0120,0.0080,0.0213,0.0071,0.0064,0.0071,0.0116,0.0111,-0.0018
700.0,0.0091,0.0117,0.0080,0.0213,0.0070,0.0063,0.0072,0.0116,0.0111,-0.0017
700.5,0.0090,0.0115,0.0079,0.0211,0.0070,0.0062,0.0071,0.0115,0.0110,-0.0017
701.0,0.0089,0.0113,0.0079,0.0211,0.0069,0.0061,0.0070,0.0115,0.0109,-0.0018
701.5,0.0089,0.0113,0.0079,0.0211,0.0069,0.0061,0.0071,0.0115,0.0110,-0.0017
702.0,0.0088,0.0111,0.0079,0.0211,0.0068,0.0059,0.0070,0.0114,0.0109,-0.0017
702.5,0.0088,0.0109,0.0079,0.0211,0.0068,0.0059,0.0070,0.0114,0.0109,-0.0017
703.0,0.0087,0.0107,0.0078,0.0211,0.0068,0.0058,0.0070,0.0114,0.0108,-0.0017
703.5,0.0087,0.0105,0.0078,0.0211,0.0068,0.0057,0.0069,0.0113,0.0107,-0.0017
704.0,0.0086,0.0103,0.0078,0.0211,0.0068,0.0056,0.0069,0.0112,0.0107,-0.0017
704.5,0.0086,0.0101,0.0078,0.0211,0.0067,0.0056,0.0069,0.0112,0.0106,-0.0017
705.0,0.0085,0.0100,0.0078,0.0211,0.0067,0.0055,0.0069,0.0112,0.0107,-0.0017
705.5,0.0085,0.0099,0.0078,0.0211,0.0067,0.0054,0.0069,0.0111,0.0105,-0.0017
706.0,0.0085,0.0098,0.0078,0.0211,0.0067,0.0053,0.0069,0.0111,0.0105,-0.0017
706.5,0.0084,0.0097,0.0077,0.0211,0.0066,0.0053,0.0068,0.0111,0.0104,-0.0017
707.0,0.0084,0.0095,0.0077,0.0212,0.0066,0.0051,0.0068,0.0111,0.0104,-0.0017
707.5,0.0083,0.0094,0.0077,0.0212,0.0066,0.0051,0.0068,0.0110,0.0104,-0.0017
708.0,0.0083,0.0092,0.0077,0.0214,0.0066,0.0050,0.0068,0.0110,0.0104,-0.0017
708.5,0.0083,0.0091,0.0077,0.0215,0.0066,0.0050,0.0068,0.0110,0.0103,-0.0017
709.0,0.0082,0.0089,0.0077,0.0216,0.0066,0.0049,0.0067,0.0110,0.0103,-0.0017
709.5,0.0082,0.0088,0.0077,0.0218,0.0066,0.0049,0.0067,0.0109,0.0103,-0.0017
710.0,0.0082,0.0087,0.0077,0.0219,0.0066,0.0048,0.0067,0.0109,0.0103,-0.0016
710.5,0.0081,0.0085,0.0076,0.0220,0.0066,0.0048,0.0067,0.0108,0.0103,-0.0017
711.0,0.0081,0.0084,0.0077,0.0221,0.0066,0.0048,0.0067,0.0107,0.0103,-0.0017
711.5,0.0081,0.0083,0.0076,0.0222,0.0066,0.0047,0.0067,0.0106,0.0103,-0.0017
712.0,0.0081,0.0082,0.0076,0.0223,0.0066,0.0046,0.0066,0.0105,0.0103,-0.0017
712.5,0.0080,0.0081,0.0076,0.0224,0.0065,0.0046,0.0066,0.0105,0.0103,-0.0017
713.0,0.0080,0.0080,0.0076,0.0225,0.0065,0.0046,0.0066,0.0103,0.0103,-0.0017
713.5,0.0080,0.0079,0.0075,0.0226,0.0065,0.0045,0.0065,0.0102,0.0103,-0.0017
714.0,0.0081,0.0079,0.0076,0.0227,0.0065,0.0045,0.0066,0.0102,0.0103,-0.0017
714.5,0.0080,0.0078,0.0075,0.0227,0.0065,0.0044,0.0066,0.0100,0.0103,-0.0017
715.0,0.0080,0.0077,0.0075,0.0227,0.0064,0.0044,0.0065,0.0099,0.0103,-0.0017
715.5,0.0080,0.0076,0.0075,0.0227,0.0064,0.0044,0.0065,0.0098,0.0103,-0.0017
716.0,0.0080,0.0076,0.0075,0.0228,0.0064,0.0044,0.0065,0.0096,0.0103,-0.0017
716.5,0.0080,0.0075,0.0075,0.0228,0.0064,0.0043,0.0065,0.0096,0.0103,-0.0017
717.0,0.0080,0.0075,0.0075,0.0228,0.0063,0.0042,0.0064,0.0094,0.0103,-0.0017
