Wavelength Scan - Scanning,,,,,,,,,,,
634,0.0254,0.0261,0.0063,0.0136,0.0129,0.0274,0.0101,0.0087,0.0031,0.014,-0.0026
634.5,0.0257,0.0264,0.0064,0.0139,0.0131,0.0277,0.0102,0.0087,0.0032,0.0142,-0.0026
635,0.026,0.0267,0.0066,0.0142,0.0133,0.0281,0.0103,0.0087,0.0034,0.0143,-0.0026
635.5,0.0262,0.027,0.0066,0.0144,0.0135,0.0284,0.0103,0.0087,0.0035,0.0145,-0.0026
636,0.0263,0.0272,0.0067,0.0146,0.0137,0.0287,0.0103,0.0087,0.0036,0.0146,-0.0026
636.5,0.0264,0.0276,0.0069,0.015,0.014,0.0292,0.0105,0.0088,0.0038,0.0149,-0.0026
637,0.0264,0.0279,0.0071,0.0152,0.0142,0.0295,0.0106,0.0088,0.0039,0.015,-0.0026
637.5,0.0265,0.0284,0.0072,0.0156,0.0146,0.0301,0.0106,0.0088,0.0041,0.0153,-0.0026
638,0.0266,0.0288,0.0075,0.016,0.0149,0.0306,0.0108,0.0088,0.0042,0.0156,-0.0026
638.5,0.0266,0.0292,0.0076,0.0164,0.0152,0.0311,0.0108,0.0088,0.0044,0.0158,-0.0026
639,0.0266,0.0297,0.0079,0.0168,0.0156,0.0317,0.011,0.0088,0.0046,0.0161,-0.0026
639.5,0.0267,0.0302,0.0081,0.0173,0.0159,0.0323,0.0111,0.0088,0.0048,0.0164,-0.0026
640,0.0268,0.0307,0.0083,0.0177,0.0163,0.033,0.0111,0.0088,0.005,0.0167,-0.0026
640.5,0.027,0.0314,0.0086,0.0183,0.0169,0.0339,0.0114,0.0089,0.0053,0.0172,-0.0026
641,0.0273,0.032,0.0089,0.0189,0.0173,0.0347,0.0114,0.0089,0.0055,0.0175,-0.0026
641.5,0.0277,0.0328,0.0092,0.0196,0.018,0.0358,0.0116,0.0089,0.0058,0.018,-0.0026
642,0.0281,0.0336,0.0095,0.0202,0.0184,0.0367,0.0118,0.0089,0.006,0.0184,-0.0026
642.5,0.0284,0.0342,0.0098,0.0208,0.019,0.0376,0.0119,0.0089,0.0063,0.0188,-0.0026
643,0.0288,0.0352,0.0102,0.0217,0.0197,0.0389,0.0121,0.009,0.0067,0.0194,-0.0026
643.5,0.0292,0.0361,0.0105,0.0224,0.0203,0.0401,0.0123,0.009,0.0069,0.0199,-0.0026
644,0.0296,0.0373,0.011,0.0234,0.0211,0.0417,0.0125,0.0091,0.0073,0.0205,-0.0026
644.5,0.03,0.0383,0.0114,0.0242,0.0219,0.0431,0.0127,0.0091,0.0076,0.0212,-0.0025
645,0.0305,0.0394,0.0118,0.0251,0.0225,0.0445,0.0129,0.0092,0.008,0.0218,-0.0026
645.5,0.0308,0.0407,0.0123,0.026,0.0234,0.0462,0.0131,0.0092,0.0083,0.0225,-0.0026
646,0.0311,0.042,0.0128,0.027,0.0242,0.048,0.0132,0.0093,0.0087,0.0232,-0.0025
646.5,0.0314,0.0433,0.0133,0.0279,0.0251,0.0497,0.0134,0.0094,0.0091,0.0239,-0.0026
647,0.032,0.0449,0.0139,0.029,0.0261,0.052,0.0137,0.0094,0.0095,0.0248,-0.0026
647.5,0.0328,0.0465,0.0144,0.03,0.027,0.0541,0.014,0.0095,0.0099,0.0256,-0.0026
648,0.0336,0.0483,0.015,0.0311,0.0281,0.0565,0.0142,0.0095,0.0103,0.0266,-0.0025
648.5,0.0344,0.0498,0.0155,0.032,0.029,0.0586,0.0143,0.0096,0.0106,0.0274,-0.0026
649,0.0352,0.0516,0.016,0.033,0.0301,0.061,0.0146,0.0097,0.011,0.0283,-0.0026
649.5,0.0362,0.0538,0.0167,0.0342,0.0314,0.064,0.0148,0.0098,0.0115,0.0295,-0.0025
650,0.0372,0.0558,0.0172,0.0351,0.0325,0.0666,0.015,0.0099,0.0117,0.0304,-0.0026
650.5,0.0384,0.0582,0.0179,0.0362,0.0338,0.0699,0.0153,0.01,0.0122,0.0316,-0.0026
651,0.0395,0.0602,0.0184,0.0371,0.0349,0.0727,0.0155,0.01,0.0125,0.0326,-0.0026
651.5,0.0406,0.0623,0.0189,0.038,0.036,0.0755,0.0158,0.0101,0.0128,0.0336,-0.0026
652,0.0421,0.0651,0.0195,0.0391,0.0376,0.0793,0.0161,0.0103,0.0132,0.035,-0.0025
652.5,0.0434,0.0676,0.0201,0.04,0.0388,0.0825,0.0162,0.0103,0.0135,0.0361,-0.0026
653,0.0447,0.0701,0.0206,0.0408,0.0401,0.0859,0.0165,0.0104,0.0137,0.0373,-0.0026
653.5,0.0464,0.0732,0.0212,0.0418,0.0417,0.0901,0.0167,0.0105,0.0141,0.0387,-0.0026
654,0.0478,0.0758,0.0217,0.0425,0.043,0.0937,0.0169,0.0106,0.0143,0.0399,-0.0026
654.5,0.0494,0.0789,0.0222,0.0434,0.0445,0.0979,0.0171,0.0108,0.0146,0.0413,-0.0026
655,0.051,0.0817,0.0227,0.044,0.046,0.1017,0.0173,0.0109,0.0148,0.0425,-0.0025
655.5,0.0526,0.0846,0.0232,0.0447,0.0473,0.1057,0.0176,0.0109,0.015,0.0438,-0.0026
656,0.0545,0.0881,0.0237,0.0455,0.0491,0.1105,0.0178,0.0111,0.0153,0.0453,-0.0026
656.5,0.0561,0.091,0.0242,0.046,0.0504,0.1144,0.018,0.0111,0.0154,0.0465,-0.0025
657,0.0578,0.0944,0.0247,0.0465,0.0521,0.1191,0.0182,0.0113,0.0156,0.0479,-0.0026
657.5,0.0593,0.0971,0.0251,0.047,0.0534,0.1229,0.0183,0.0114,0.0158,0.0491,-0.0026
658,0.0608,0.1,0.0255,0.0474,0.0547,0.1269,0.0185,0.0115,0.0159,0.0503,-0.0026
658.5,0.0628,0.1034,0.0259,0.0479,0.0563,0.1317,0.0187,0.0116,0.016,0.0516,-0.0026
659,0.0645,0.1062,0.0263,0.0482,0.0576,0.1355,0.0188,0.0117,0.0161,0.0527,-0.0026
659.5,0.0664,0.1092,0.0266,0.0485,0.059,0.1398,0.019,0.0118,0.0162,0.0539,-0.0025
660,0.0679,0.1116,0.0268,0.0486,0.06,0.1433,0.0191,0.0119,0.0163,0.0548,-0.0026
660.5,0.0693,0.1138,0.0271,0.0487,0.0611,0.1464,0.0192,0.0119,0.0163,0.0556,-0.0025
661,0.0709,0.1163,0.0273,0.0488,0.0622,0.1501,0.0193,0.012,0.0164,0.0566,-0.0025
661.5,0.0723,0.1183,0.0275,0.0488,0.0631,0.153,0.0194,0.0121,0.0164,0.0573,-0.0025
662,0.0738,0.1203,0.0276,0.0487,0.0639,0.156,0.0195,0.0121,0.0163,0.058,-0.0025
662.5,0.0748,0.1216,0.0276,0.0485,0.0644,0.1579,0.0194,0.0122,0.0163,0.0583,-0.0026
663,0.0757,0.1226,0.0276,0.0483,0.0648,0.1596,0.0195,0.0122,0.0162,0.0586,-0.0026
663.5,0.0767,0.1236,0.0276,0.048,0.0651,0.1612,0.0195,0.0122,0.0162,0.0588,-0.0026
664,0.0773,0.1241,0.0274,0.0476,0.0653,0.162,0.0194,0.0122,0.0161,0.0589,-0.0026
664.5,0.0778,0.1243,0.0272,0.047,0.0652,0.1625,0.0193,0.0121,0.0159,0.0588,-0.0026
665,0.078,0.124,0.027,0.0464,0.065,0.1624,0.0192,0.0121,0.0157,0.0585,-0.0026
665.5,0.0782,0.1236,0.0267,0.0458,0.0647,0.162,0.0192,0.0121,0.0155,0.0581,-0.0026
666,0.0781,0.1225,0.0263,0.045,0.0641,0.1608,0.019,0.012,0.0153,0.0575,-0.0026
666.5,0.0779,0.1214,0.0259,0.0441,0.0634,0.1594,0.0189,0.0119,0.0151,0.0568,-0.0026
667,0.0773,0.1196,0.0253,0.0431,0.0624,0.1572,0.0186,0.0118,0.0147,0.0558,-0.0026
667.5,0.0767,0.1178,0.0248,0.0422,0.0615,0.1548,0.0184,0.0118,0.0145,0.0549,-0.0026
668,0.0758,0.1155,0.0242,0.0411,0.0603,0.1519,0.0182,0.0117,0.0142,0.0538,-0.0026
668.5,0.0747,0.1128,0.0236,0.0399,0.0589,0.1482,0.018,0.0116,0.0138,0.0524,-0.0025
669,0.0736,0.1102,0.0228,0.0387,0.0575,0.1447,0.0177,0.0114,0.0134,0.0511,-0.0026
669.5,0.0722,0.1067,0.022,0.0372,0.0558,0.1401,0.0173,0.0112,0.013,0.0494,-0.0025
670,0.071,0.1037,0.0213,0.036,0.0542,0.136,0.0171,0.0111,0.0126,0.048,-0.0026
670.5,0.0696,0.1003,0.0205,0.0347,0.0525,0.1314,0.0167,0.011,0.0122,0.0464,-0.0026
671,0.0678,0.0961,0.0195,0.0331,0.0504,0.1258,0.0163,0.0107,0.0117,0.0444,-0.0026
671.5,0.0663,0.093,0.0187,0.0319,0.0488,0.1214,0.016,0.0106,0.0113,0.0429,-0.0026
672,0.0646,0.089,0.0178,0.0305,0.0469,0.1161,0.0157,0.0104,0.0108,0.0411,-0.0026
672.5,0.063,0.0856,0.0171,0.0293,0.0451,0.1114,0.0154,0.0103,0.0104,0.0394,-0.0026
673,0.0611,0.0815,0.0162,0.0278,0.0431,0.1058,0.015,0.0101,0.0099,0.0376,-0.0026
673.5,0.0593,0.0779,0.0154,0.0265,0.0413,0.101,0.0147,0.0099,0.0095,0.0359,-0.0026
674,0.0575,0.0744,0.0146,0.0253,0.0395,0.0961,0.0144,0.0098,0.0091,0.0343,-0.0026
674.5,0.0554,0.0705,0.0138,0.024,0.0376,0.0908,0.014,0.0095,0.0086,0.0325,-0.0026
675,0.0537,0.0674,0.0131,0.0229,0.0361,0.0865,0.0138,0.0094,0.0083,0.0311,-0.0026
675.5,0.0516,0.0635,0.0123,0.0217,0.0342,0.0812,0.0135,0.0093,0.0078,0.0293,-0.0025
676,0.05,0.0604,0.0117,0.0206,0.0327,0.0769,0.0131,0.0091,0.0074,0.0279,-0.0026
676.5,0.0485,0.0573,0.011,0.0196,0.0312,0.0727,0.0128,0.009,0.0071,0.0265,-0.0026
677,0.0466,0.0538,0.0103,0.0185,0.0294,0.0677,0.0125,0.0088,0.0066,0.0248,-0.0025
677.5,0.0451,0.0511,0.0097,0.0175,0.0281,0.0641,0.0123,0.0086,0.0062,0.0236,-0.0026
678,0.0434,0.0481,0.0091,0.0165,0.0266,0.06,0.0119,0.0085,0.0058,0.0222,-0.0026
678.5,0.042,0.0456,0.0086,0.0157,0.0254,0.0564,0.0117,0.0083,0.0055,0.021,-0.0026
679,0.0405,0.0427,0.008,0.0147,0.024,0.0525,0.0114,0.0082,0.0051,0.0198,-0.0026
679.5,0.0393,0.0404,0.0075,0.0139,0.0229,0.0493,0.0112,0.0081,0.0048,0.0187,-0.0026
680,0.038,0.0381,0.007,0.0132,0.0217,0.0461,0.011,0.0079,0.0044,0.0176,-0.0026
680.5,0.0367,0.0357,0.0065,0.0124,0.0206,0.0428,0.0107,0.0078,0.0041,0.0165,-0.0026
681,0.0357,0.0339,0.0062,0.0118,0.0197,0.0403,0.0105,0.0077,0.0038,0.0157,-0.0026
681.5,0.0343,0.0316,0.0057,0.0111,0.0186,0.0372,0.0103,0.0076,0.0035,0.0146,-0.0026
682,0.0332,0.0299,0.0053,0.0105,0.0178,0.0348,0.0101,0.0075,0.0033,0.0139,-0.0026
682.5,0.0322,0.0282,0.0051,0.01,0.0171,0.0326,0.01,0.0074,0.003,0.0132,-0.0025
683,0.031,0.0264,0.0047,0.0094,0.0162,0.0301,0.0098,0.0073,0.0027,0.0123,-0.0026
683.5,0.0302,0.0251,0.0044,0.009,0.0156,0.0283,0.0096,0.0072,0.0025,0.0117,-0.0025
684,0.0292,0.0238,0.0042,0.0086,0.0149,0.0265,0.0095,0.0072,0.0023,0.0111,-0.0025
684.5,0.0285,0.0227,0.0039,0.0081,0.0144,0.0248,0.0093,0.0071,0.0021,0.0106,-0.0026
685,0.0275,0.0214,0.0037,0.0078,0.0137,0.0231,0.0092,0.007,0.0019,0.01,-0.0025
685.5,0.0267,0.0205,0.0035,0.0075,0.0132,0.0218,0.009,0.0069,0.0018,0.0096,-0.0026
686,0.026,0.0196,0.0033,0.0071,0.0127,0.0206,0.009,0.0069,0.0016,0.0092,-0.0026
686.5,0.0252,0.0186,0.0031,0.0068,0.0122,0.0194,0.0088,0.0068,0.0014,0.0087,-0.0025
687,0.0244,0.018,0.003,0.0066,0.0118,0.0184,0.0087,0.0068,0.0013,0.0084,-0.0026
687.5,0.0233,0.0171,0.0028,0.0062,0.0114,0.0172,0.0086,0.0067,0.0011,0.0079,-0.0026
688,0.0226,0.0165,0.0026,0.006,0.0111,0.0163,0.0085,0.0067,0.0011,0.0077,-0.0026
688.5,0.0217,0.0158,0.0025,0.0058,0.0107,0.0154,0.0085,0.0066,0.0009,0.0074,-0.0025
689,0.0209,0.0153,0.0024,0.0056,0.0105,0.0147,0.0083,0.0066,0.0008,0.0071,-0.0025
689.5,0.0201,0.0148,0.0023,0.0054,0.0103,0.0141,0.0083,0.0066,0.0008,0.0069,-0.0025
690,0.0192,0.0142,0.0022,0.0052,0.01,0.0133,0.0082,0.0065,0.0006,0.0066,-0.0026
690.5,0.0184,0.0138,0.002,0.0051,0.0096,0.0128,0.0081,0.0065,0.0005,0.0064,-0.0026
691,0.0175,0.0133,0.0019,0.0048,0.0093,0.0122,0.008,0.0065,0.0004,0.0062,-0.0026
691.5,0.0168,0.013,0.0019,0.0047,0.0091,0.0116,0.008,0.0065,0.0004,0.006,-0.0026
692,0.016,0.0126,0.0018,0.0046,0.0088,0.0112,0.0079,0.0065,0.0004,0.0059,-0.0026
692.5,0.0153,0.0123,0.0017,0.0044,0.0086,0.0108,0.0079,0.0065,0.0003,0.0057,-0.0025
693,0.0145,0.012,0.0017,0.0043,0.0083,0.0103,0.0077,0.0064,0.0001,0.0055,-0.0026
693.5,0.0141,0.0117,0.0017,0.0042,0.0082,0.01,0.0078,0.0064,0.0001,0.0054,-0.0026
694,0.0136,0.0114,0.0016,0.0041,0.008,0.0096,0.0076,0.0063,0.0001,0.0053,-0.0026
694.5,0.0131,0.0112,0.0016,0.0039,0.0078,0.0092,0.0076,0.0063,0,0.0051,-0.0026
695,0.0128,0.011,0.0015,0.0039,0.0076,0.009,0.0075,0.0063,0,0.005,-0.0025
695.5,0.0125,0.0108,0.0015,0.0037,0.0074,0.0086,0.0075,0.0063,-0.0001,0.0049,-0.0026
696,0.0123,0.0106,0.0014,0.0036,0.0073,0.0084,0.0074,0.0063,-0.0001,0.0048,-0.0026
696.5,0.0121,0.0105,0.0015,0.0035,0.0071,0.0082,0.0074,0.0063,-0.0002,0.0047,-0.0025
697,0.0118,0.0102,0.0014,0.0034,0.0069,0.0079,0.0073,0.0062,-0.0002,0.0046,-0.0026
697.5,0.0115,0.01,0.0014,0.0033,0.0067,0.0077,0.0072,0.0062,-0.0002,0.0045,-0.0026
698,0.0113,0.0099,0.0014,0.0032,0.0065,0.0074,0.0071,0.0061,-0.0002,0.0044,-0.0026
698.5,0.0111,0.0098,0.0013,0.003,0.0064,0.0072,0.0071,0.0061,-0.0003,0.0043,-0.0025
699,0.0109,0.0096,0.0013,0.003,0.0063,0.007,0.0071,0.0061,-0.0003,0.0043,-0.0026
699.5,0.0108,0.0094,0.0013,0.0029,0.006,0.0068,0.007,0.0061,-0.0003,0.0041,-0.0026
700,0.0106,0.0093,0.0012,0.0028,0.0059,0.0066,0.0069,0.0061,-0.0004,0.0041,-0.0026
700.5,0.0106,0.0092,0.0012,0.0027,0.0057,0.0064,0.0069,0.0061,-0.0003,0.004,-0.0026
701,0.0105,0.0091,0.0012,0.0026,0.0056,0.0063,0.0069,0.0061,-0.0004,0.0039,-0.0026
701.5,0.0104,0.009,0.0012,0.0026,0.0054,0.0061,0.0068,0.006,-0.0004,0.0038,-0.0026
702,0.0103,0.0089,0.0012,0.0025,0.0053,0.006,0.0068,0.006,-0.0004,0.0038,-0.0026
702.5,0.0103,0.0088,0.0011,0.0025,0.0052,0.0058,0.0067,0.006,-0.0004,0.0037,-0.0026
703,0.0102,0.0087,0.0011,0.0024,0.0051,0.0057,0.0067,0.006,-0.0005,0.0037,-0.0026
703.5,0.0101,0.0085,0.001,0.0023,0.0049,0.0055,0.0066,0.0059,-0.0005,0.0036,-0.0026
704,0.01,0.0084,0.0011,0.0023,0.0048,0.0054,0.0065,0.0059,-0.0005,0.0035,-0.0026
704.5,0.0098,0.0084,0.001,0.0023,0.0046,0.0052,0.0065,0.0059,-0.0006,0.0035,-0.0026
705,0.0098,0.0083,0.001,0.0022,0.0044,0.0051,0.0064,0.0058,-0.0006,0.0034,-0.0026
705.5,0.0097,0.0082,0.001,0.0021,0.0043,0.0049,0.0064,0.0059,-0.0006,0.0033,-0.0026
706,0.0096,0.0081,0.001,0.0021,0.0041,0.0048,0.0063,0.0058,-0.0006,0.0033,-0.0026
706.5,0.0095,0.008,0.0009,0.002,0.0039,0.0047,0.0062,0.0058,-0.0006,0.0032,-0.0026
707,0.0095,0.0079,0.0009,0.002,0.0038,0.0046,0.0062,0.0058,-0.0007,0.0032,-0.0026
707.5,0.0094,0.0079,0.0009,0.0019,0.0036,0.0044,0.0061,0.0058,-0.0007,0.0032,-0.0026
708,0.0093,0.0078,0.0009,0.0019,0.0035,0.0043,0.0061,0.0057,-0.0007,0.0031,-0.0026
708.5,0.0092,0.0077,0.0008,0.0018,0.0034,0.0042,0.006,0.0057,-0.0007,0.0031,-0.0026
709,0.0091,0.0077,0.0009,0.0019,0.0033,0.0041,0.006,0.0057,-0.0007,0.0031,-0.0025
709.5,0.0089,0.0076,0.0008,0.0018,0.0031,0.004,0.0059,0.0057,-0.0008,0.003,-0.0026
710,0.0088,0.0075,0.0008,0.0018,0.0029,0.0039,0.0058,0.0057,-0.0008,0.003,-0.0026
710.5,0.0087,0.0075,0.0008,0.0018,0.0028,0.0038,0.0058,0.0057,-0.0008,0.0029,-0.0026
711,0.0087,0.0074,0.0008,0.0018,0.0026,0.0037,0.0057,0.0057,-0.0008,0.003,-0.0026
711.5,0.0087,0.0074,0.0008,0.0018,0.0025,0.0036,0.0057,0.0057,-0.0008,0.0029,-0.0026
712,0.0087,0.0073,0.0008,0.0018,0.0024,0.0035,0.0056,0.0056,-0.0009,0.0028,-0.0026
