Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"January 20, 2022 11:23 AM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,O-N_210611,,170
2,DCSW2_210609,,500
3,DCSW3_210609,,500
4,DOBA7_210602,,370
5,DOBA5_210607,,300
6,DOBA8_210610,,400
7,DCSW1_210609,,500
8,OPP-W_210602,,60
9,DOBA4_210607,,100
10,OPP-E_210602,,285
11,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10,Abs 11
605.0,0.0264,0.0144,0.0035,0.0139,0.0160,0.0075,0.0007,0.0136,0.0148,0.0127,-0.0024
605.5,0.0267,0.0146,0.0035,0.0141,0.0163,0.0076,0.0007,0.0137,0.0149,0.0128,-0.0024
606.0,0.0269,0.0147,0.0035,0.0142,0.0165,0.0076,0.0007,0.0138,0.0149,0.0129,-0.0023
606.5,0.0271,0.0148,0.0035,0.0143,0.0167,0.0076,0.0007,0.0138,0.0150,0.0130,-0.0023
607.0,0.0273,0.0150,0.0035,0.0144,0.0168,0.0077,0.0008,0.0139,0.0151,0.0132,-0.0023
607.5,0.0276,0.0151,0.0036,0.0146,0.0170,0.0077,0.0008,0.0140,0.0151,0.0133,-0.0023
608.0,0.0277,0.0152,0.0035,0.0147,0.0172,0.0077,0.0007,0.0139,0.0151,0.0134,-0.0023
608.5,0.0280,0.0154,0.0036,0.0149,0.0174,0.0078,0.0008,0.0140,0.0152,0.0135,-0.0023
609.0,0.0281,0.0154,0.0036,0.0149,0.0175,0.0077,0.0009,0.0140,0.0152,0.0136,-0.0023
609.5,0.0283,0.0156,0.0036,0.0150,0.0177,0.0078,0.0009,0.0141,0.0152,0.0137,-0.0023
610.0,0.0285,0.0157,0.0036,0.0151,0.0178,0.0078,0.0009,0.0142,0.0152,0.0138,-0.0023
610.5,0.0287,0.0157,0.0036,0.0151,0.0179,0.0078,0.0009,0.0142,0.0152,0.0138,-0.0023
611.0,0.0288,0.0158,0.0036,0.0152,0.0180,0.0078,0.0009,0.0142,0.0152,0.0139,-0.0023
611.5,0.0289,0.0159,0.0037,0.0153,0.0181,0.0078,0.0009,0.0143,0.0152,0.0140,-0.0023
612.0,0.0290,0.0159,0.0036,0.0153,0.0181,0.0078,0.0009,0.0143,0.0151,0.0140,-0.0023
612.5,0.0291,0.0160,0.0036,0.0153,0.0183,0.0079,0.0008,0.0143,0.0151,0.0141,-0.0023
613.0,0.0292,0.0161,0.0037,0.0153,0.0183,0.0079,0.0009,0.0144,0.0151,0.0141,-0.0023
613.5,0.0293,0.0162,0.0037,0.0152,0.0184,0.0080,0.0009,0.0144,0.0151,0.0141,-0.0023
614.0,0.0293,0.0162,0.0037,0.0151,0.0184,0.0080,0.0008,0.0143,0.0151,0.0142,-0.0023
614.5,0.0293,0.0163,0.0038,0.0151,0.0185,0.0080,0.0008,0.0143,0.0151,0.0142,-0.0023
615.0,0.0294,0.0163,0.0038,0.0150,0.0185,0.0081,0.0008,0.0143,0.0150,0.0142,-0.0023
615.5,0.0294,0.0164,0.0038,0.0150,0.0185,0.0081,0.0008,0.0142,0.0150,0.0142,-0.0023
616.0,0.0293,0.0164,0.0038,0.0150,0.0184,0.0080,0.0008,0.0142,0.0149,0.0142,-0.0023
616.5,0.0292,0.0164,0.0037,0.0149,0.0183,0.0080,0.0007,0.0141,0.0149,0.0142,-0.0023
617.0,0.0291,0.0165,0.0038,0.0148,0.0183,0.0080,0.0008,0.0141,0.0149,0.0142,-0.0022
617.5,0.0291,0.0164,0.0038,0.0147,0.0183,0.0080,0.0007,0.0140,0.0148,0.0142,-0.0023
618.0,0.0290,0.0164,0.0038,0.0146,0.0182,0.0080,0.0007,0.0140,0.0148,0.0141,-0.0023
618.5,0.0289,0.0164,0.0038,0.0145,0.0182,0.0080,0.0007,0.0139,0.0148,0.0141,-0.0023
619.0,0.0288,0.0165,0.0038,0.0145,0.0182,0.0080,0.0007,0.0139,0.0148,0.0141,-0.0023
619.5,0.0287,0.0165,0.0038,0.0144,0.0182,0.0079,0.0007,0.0138,0.0147,0.0141,-0.0023
620.0,0.0286,0.0164,0.0038,0.0144,0.0181,0.0079,0.0007,0.0137,0.0147,0.0140,-0.0023
620.5,0.0285,0.0165,0.0038,0.0143,0.0181,0.0079,0.0007,0.0137,0.0146,0.0140,-0.0023
621.0,0.0284,0.0164,0.0037,0.0143,0.0181,0.0079,0.0007,0.0136,0.0146,0.0140,-0.0023
621.5,0.0284,0.0165,0.0037,0.0144,0.0180,0.0079,0.0007,0.0135,0.0146,0.0139,-0.0022
622.0,0.0283,0.0165,0.0036,0.0143,0.0180,0.0078,0.0006,0.0135,0.0145,0.0139,-0.0023
622.5,0.0282,0.0165,0.0036,0.0143,0.0179,0.0079,0.0006,0.0134,0.0144,0.0138,-0.0022
623.0,0.0281,0.0165,0.0036,0.0143,0.0179,0.0078,0.0006,0.0134,0.0144,0.0138,-0.0023
623.5,0.0282,0.0166,0.0035,0.0143,0.0179,0.0078,0.0006,0.0134,0.0143,0.0138,-0.0023
624.0,0.0282,0.0166,0.0035,0.0144,0.0179,0.0079,0.0006,0.0134,0.0144,0.0138,-0.0022
624.5,0.0281,0.0166,0.0035,0.0143,0.0179,0.0079,0.0006,0.0133,0.0143,0.0138,-0.0022
625.0,0.0281,0.0167,0.0035,0.0143,0.0178,0.0078,0.0007,0.0133,0.0142,0.0137,-0.0022
625.5,0.0281,0.0167,0.0035,0.0143,0.0179,0.0079,0.0007,0.0133,0.0142,0.0137,-0.0022
626.0,0.0281,0.0168,0.0036,0.0143,0.0179,0.0079,0.0008,0.0132,0.0141,0.0137,-0.0022
626.5,0.0281,0.0168,0.0036,0.0143,0.0179,0.0079,0.0008,0.0132,0.0141,0.0137,-0.0022
627.0,0.0280,0.0168,0.0036,0.0142,0.0179,0.0079,0.0008,0.0132,0.0140,0.0136,-0.0022
627.5,0.0281,0.0169,0.0036,0.0143,0.0179,0.0079,0.0008,0.0131,0.0140,0.0137,-0.0022
628.0,0.0281,0.0169,0.0036,0.0142,0.0179,0.0079,0.0008,0.0131,0.0140,0.0137,-0.0023
628.5,0.0282,0.0170,0.0036,0.0142,0.0180,0.0079,0.0008,0.0131,0.0140,0.0137,-0.0022
629.0,0.0283,0.0170,0.0036,0.0142,0.0180,0.0079,0.0008,0.0131,0.0140,0.0137,-0.0022
629.5,0.0283,0.0171,0.0036,0.0142,0.0181,0.0079,0.0008,0.0131,0.0140,0.0138,-0.0022
630.0,0.0284,0.0172,0.0037,0.0141,0.0182,0.0079,0.0009,0.0131,0.0140,0.0138,-0.0022
630.5,0.0286,0.0172,0.0036,0.0141,0.0183,0.0079,0.0008,0.0132,0.0140,0.0138,-0.0022
631.0,0.0287,0.0172,0.0037,0.0140,0.0183,0.0080,0.0008,0.0132,0.0140,0.0139,-0.0022
631.5,0.0289,0.0173,0.0036,0.0139,0.0185,0.0080,0.0008,0.0132,0.0140,0.0139,-0.0022
632.0,0.0290,0.0174,0.0036,0.0140,0.0186,0.0080,0.0008,0.0132,0.0140,0.0140,-0.0022
632.5,0.0292,0.0175,0.0037,0.0140,0.0187,0.0081,0.0008,0.0133,0.0140,0.0141,-0.0022
633.0,0.0293,0.0176,0.0036,0.0139,0.0189,0.0081,0.0008,0.0133,0.0140,0.0141,-0.0022
633.5,0.0295,0.0177,0.0036,0.0139,0.0190,0.0081,0.0008,0.0134,0.0140,0.0142,-0.0023
634.0,0.0297,0.0177,0.0037,0.0140,0.0192,0.0081,0.0008,0.0134,0.0141,0.0143,-0.0022
634.5,0.0300,0.0179,0.0037,0.0140,0.0194,0.0082,0.0009,0.0135,0.0142,0.0144,-0.0022
635.0,0.0303,0.0180,0.0038,0.0141,0.0197,0.0083,0.0009,0.0136,0.0143,0.0145,-0.0022
635.5,0.0306,0.0180,0.0038,0.0141,0.0198,0.0084,0.0009,0.0137,0.0143,0.0146,-0.0022
636.0,0.0309,0.0182,0.0038,0.0142,0.0201,0.0084,0.0009,0.0138,0.0144,0.0147,-0.0022
636.5,0.0314,0.0183,0.0038,0.0143,0.0204,0.0085,0.0009,0.0139,0.0145,0.0149,-0.0022
637.0,0.0319,0.0184,0.0039,0.0145,0.0206,0.0086,0.0010,0.0141,0.0145,0.0150,-0.0022
637.5,0.0324,0.0185,0.0038,0.0146,0.0210,0.0086,0.0010,0.0142,0.0146,0.0151,-0.0022
638.0,0.0329,0.0186,0.0039,0.0148,0.0213,0.0088,0.0010,0.0143,0.0147,0.0153,-0.0022
638.5,0.0334,0.0187,0.0040,0.0149,0.0216,0.0089,0.0011,0.0145,0.0148,0.0155,-0.0022
639.0,0.0340,0.0189,0.0040,0.0150,0.0220,0.0089,0.0012,0.0146,0.0149,0.0157,-0.0022
639.5,0.0345,0.0190,0.0041,0.0151,0.0223,0.0090,0.0013,0.0147,0.0150,0.0159,-0.0022
640.0,0.0351,0.0192,0.0042,0.0152,0.0227,0.0092,0.0013,0.0149,0.0151,0.0161,-0.0022
640.5,0.0357,0.0194,0.0041,0.0155,0.0231,0.0094,0.0013,0.0150,0.0153,0.0164,-0.0022
641.0,0.0363,0.0197,0.0042,0.0156,0.0236,0.0095,0.0014,0.0152,0.0155,0.0167,-0.0022
641.5,0.0371,0.0199,0.0042,0.0159,0.0241,0.0097,0.0015,0.0154,0.0157,0.0171,-0.0022
642.0,0.0378,0.0202,0.0042,0.0161,0.0246,0.0099,0.0016,0.0156,0.0159,0.0174,-0.0022
642.5,0.0384,0.0205,0.0043,0.0164,0.0251,0.0101,0.0016,0.0158,0.0161,0.0177,-0.0022
643.0,0.0393,0.0208,0.0043,0.0167,0.0257,0.0102,0.0017,0.0161,0.0164,0.0181,-0.0022
643.5,0.0402,0.0212,0.0043,0.0170,0.0263,0.0105,0.0018,0.0163,0.0167,0.0184,-0.0022
644.0,0.0413,0.0216,0.0044,0.0173,0.0271,0.0107,0.0019,0.0166,0.0170,0.0189,-0.0022
644.5,0.0422,0.0220,0.0044,0.0176,0.0277,0.0109,0.0020,0.0169,0.0173,0.0193,-0.0022
645.0,0.0432,0.0224,0.0045,0.0179,0.0284,0.0112,0.0021,0.0172,0.0177,0.0197,-0.0022
645.5,0.0443,0.0228,0.0045,0.0182,0.0292,0.0114,0.0023,0.0176,0.0181,0.0202,-0.0022
646.0,0.0454,0.0233,0.0047,0.0186,0.0300,0.0116,0.0024,0.0179,0.0184,0.0207,-0.0022
646.5,0.0465,0.0239,0.0047,0.0190,0.0307,0.0119,0.0026,0.0183,0.0189,0.0212,-0.0022
647.0,0.0479,0.0245,0.0048,0.0195,0.0318,0.0123,0.0027,0.0188,0.0193,0.0218,-0.0022
647.5,0.0492,0.0251,0.0050,0.0200,0.0327,0.0126,0.0028,0.0192,0.0199,0.0224,-0.0022
648.0,0.0507,0.0259,0.0051,0.0206,0.0338,0.0130,0.0030,0.0197,0.0204,0.0231,-0.0022
648.5,0.0520,0.0264,0.0052,0.0210,0.0347,0.0133,0.0032,0.0201,0.0208,0.0238,-0.0022
649.0,0.0534,0.0272,0.0052,0.0216,0.0358,0.0137,0.0033,0.0206,0.0213,0.0244,-0.0022
649.5,0.0553,0.0280,0.0054,0.0222,0.0371,0.0141,0.0035,0.0213,0.0220,0.0253,-0.0022
650.0,0.0568,0.0287,0.0056,0.0229,0.0382,0.0145,0.0037,0.0219,0.0225,0.0261,-0.0022
650.5,0.0588,0.0297,0.0058,0.0237,0.0398,0.0151,0.0040,0.0226,0.0233,0.0271,-0.0022
651.0,0.0605,0.0305,0.0060,0.0244,0.0410,0.0155,0.0042,0.0232,0.0238,0.0279,-0.0022
651.5,0.0622,0.0313,0.0061,0.0251,0.0422,0.0160,0.0044,0.0238,0.0244,0.0287,-0.0022
652.0,0.0645,0.0324,0.0063,0.0261,0.0439,0.0165,0.0046,0.0246,0.0252,0.0299,-0.0022
652.5,0.0665,0.0333,0.0065,0.0269,0.0453,0.0170,0.0048,0.0253,0.0259,0.0309,-0.0022
653.0,0.0687,0.0344,0.0067,0.0278,0.0468,0.0176,0.0051,0.0260,0.0267,0.0319,-0.0022
653.5,0.0713,0.0356,0.0069,0.0289,0.0486,0.0182,0.0053,0.0269,0.0276,0.0332,-0.0022
654.0,0.0734,0.0365,0.0071,0.0298,0.0501,0.0187,0.0055,0.0277,0.0283,0.0343,-0.0022
654.5,0.0761,0.0376,0.0073,0.0309,0.0520,0.0192,0.0058,0.0285,0.0293,0.0356,-0.0022
655.0,0.0785,0.0388,0.0075,0.0320,0.0537,0.0199,0.0061,0.0294,0.0302,0.0368,-0.0021
655.5,0.0808,0.0398,0.0077,0.0330,0.0553,0.0204,0.0063,0.0302,0.0310,0.0380,-0.0022
656.0,0.0838,0.0411,0.0079,0.0343,0.0573,0.0211,0.0066,0.0312,0.0320,0.0394,-0.0022
656.5,0.0861,0.0422,0.0081,0.0354,0.0590,0.0217,0.0069,0.0320,0.0328,0.0406,-0.0022
657.0,0.0887,0.0434,0.0083,0.0366,0.0610,0.0223,0.0072,0.0329,0.0338,0.0420,-0.0021
657.5,0.0909,0.0444,0.0084,0.0377,0.0625,0.0227,0.0074,0.0338,0.0346,0.0431,-0.0022
658.0,0.0932,0.0454,0.0086,0.0388,0.0641,0.0233,0.0077,0.0345,0.0354,0.0443,-0.0022
658.5,0.0958,0.0466,0.0088,0.0401,0.0661,0.0239,0.0080,0.0356,0.0364,0.0457,-0.0021
659.0,0.0979,0.0475,0.0090,0.0411,0.0676,0.0244,0.0082,0.0363,0.0372,0.0468,-0.0022
659.5,0.1001,0.0486,0.0092,0.0422,0.0693,0.0250,0.0085,0.0372,0.0381,0.0480,-0.0021
660.0,0.1018,0.0493,0.0094,0.0430,0.0706,0.0254,0.0087,0.0378,0.0388,0.0490,-0.0022
660.5,0.1033,0.0500,0.0096,0.0439,0.0718,0.0259,0.0089,0.0384,0.0394,0.0499,-0.0022
661.0,0.1051,0.0508,0.0097,0.0448,0.0732,0.0263,0.0091,0.0391,0.0401,0.0509,-0.0022
661.5,0.1064,0.0514,0.0099,0.0455,0.0742,0.0267,0.0092,0.0396,0.0406,0.0516,-0.0022
662.0,0.1077,0.0521,0.0100,0.0462,0.0753,0.0271,0.0094,0.0402,0.0412,0.0524,-0.0022
662.5,0.1085,0.0525,0.0101,0.0467,0.0760,0.0273,0.0096,0.0405,0.0416,0.0529,-0.0022
663.0,0.1091,0.0528,0.0102,0.0469,0.0765,0.0275,0.0096,0.0408,0.0419,0.0533,-0.0022
663.5,0.1097,0.0531,0.0103,0.0472,0.0769,0.0277,0.0097,0.0410,0.0422,0.0537,-0.0021
664.0,0.1099,0.0531,0.0103,0.0472,0.0771,0.0278,0.0097,0.0411,0.0423,0.0538,-0.0022
664.5,0.1098,0.0532,0.0103,0.0472,0.0772,0.0279,0.0097,0.0411,0.0424,0.0539,-0.0022
665.0,0.1095,0.0530,0.0103,0.0470,0.0770,0.0278,0.0097,0.0411,0.0423,0.0538,-0.0021
665.5,0.1090,0.0528,0.0103,0.0468,0.0766,0.0278,0.0097,0.0409,0.0422,0.0536,-0.0022
666.0,0.1080,0.0524,0.0102,0.0464,0.0760,0.0276,0.0096,0.0405,0.0420,0.0532,-0.0022
666.5,0.1069,0.0518,0.0102,0.0460,0.0752,0.0274,0.0095,0.0402,0.0416,0.0527,-0.0022
667.0,0.1053,0.0512,0.0101,0.0453,0.0741,0.0270,0.0093,0.0396,0.0412,0.0520,-0.0022
667.5,0.1038,0.0504,0.0100,0.0447,0.0730,0.0267,0.0092,0.0391,0.0407,0.0513,-0.0022
668.0,0.1020,0.0496,0.0098,0.0440,0.0717,0.0263,0.0089,0.0384,0.0401,0.0504,-0.0022
668.5,0.0996,0.0485,0.0095,0.0430,0.0700,0.0257,0.0086,0.0376,0.0393,0.0493,-0.0022
669.0,0.0973,0.0475,0.0094,0.0420,0.0684,0.0252,0.0083,0.0368,0.0386,0.0482,-0.0023
669.5,0.0944,0.0462,0.0091,0.0408,0.0662,0.0246,0.0079,0.0358,0.0376,0.0468,-0.0023
670.0,0.0917,0.0451,0.0089,0.0398,0.0644,0.0240,0.0077,0.0349,0.0367,0.0456,-0.0023
670.5,0.0887,0.0437,0.0087,0.0386,0.0623,0.0234,0.0073,0.0339,0.0357,0.0442,-0.0023
671.0,0.0851,0.0421,0.0084,0.0372,0.0598,0.0227,0.0069,0.0327,0.0346,0.0425,-0.0023
671.5,0.0823,0.0409,0.0082,0.0362,0.0579,0.0221,0.0066,0.0318,0.0337,0.0412,-0.0023
672.0,0.0789,0.0394,0.0079,0.0348,0.0554,0.0214,0.0062,0.0306,0.0325,0.0395,-0.0023
672.5,0.0759,0.0381,0.0077,0.0337,0.0533,0.0209,0.0059,0.0296,0.0315,0.0381,-0.0023
673.0,0.0723,0.0365,0.0075,0.0327,0.0508,0.0202,0.0055,0.0285,0.0304,0.0364,-0.0022
673.5,0.0692,0.0351,0.0073,0.0316,0.0486,0.0196,0.0052,0.0274,0.0294,0.0348,-0.0021
674.0,0.0661,0.0336,0.0070,0.0303,0.0463,0.0190,0.0049,0.0263,0.0283,0.0332,-0.0021
674.5,0.0627,0.0320,0.0068,0.0289,0.0438,0.0182,0.0045,0.0251,0.0271,0.0316,-0.0022
675.0,0.0599,0.0307,0.0065,0.0277,0.0418,0.0176,0.0042,0.0242,0.0261,0.0302,-0.0022
675.5,0.0564,0.0291,0.0062,0.0262,0.0392,0.0168,0.0038,0.0230,0.0249,0.0285,-0.0022
676.0,0.0537,0.0277,0.0060,0.0251,0.0372,0.0161,0.0034,0.0220,0.0240,0.0271,-0.0022
676.5,0.0508,0.0264,0.0057,0.0238,0.0350,0.0154,0.0031,0.0210,0.0229,0.0257,-0.0022
677.0,0.0475,0.0248,0.0054,0.0223,0.0325,0.0144,0.0027,0.0197,0.0217,0.0240,-0.0023
677.5,0.0451,0.0237,0.0051,0.0213,0.0307,0.0137,0.0024,0.0189,0.0209,0.0228,-0.0023
678.0,0.0423,0.0224,0.0049,0.0198,0.0286,0.0129,0.0021,0.0180,0.0199,0.0214,-0.0023
678.5,0.0399,0.0213,0.0047,0.0186,0.0269,0.0122,0.0018,0.0171,0.0191,0.0202,-0.0023
679.0,0.0372,0.0200,0.0045,0.0173,0.0249,0.0114,0.0016,0.0162,0.0181,0.0188,-0.0023
679.5,0.0349,0.0190,0.0043,0.0164,0.0233,0.0109,0.0014,0.0155,0.0174,0.0177,-0.0023
680.0,0.0327,0.0180,0.0042,0.0154,0.0217,0.0102,0.0011,0.0147,0.0166,0.0166,-0.0022
680.5,0.0303,0.0169,0.0039,0.0144,0.0200,0.0096,0.0009,0.0139,0.0158,0.0155,-0.0022
681.0,0.0284,0.0161,0.0038,0.0136,0.0186,0.0091,0.0007,0.0133,0.0151,0.0145,-0.0022
681.5,0.0262,0.0150,0.0036,0.0127,0.0170,0.0085,0.0006,0.0125,0.0143,0.0134,-0.0022
682.0,0.0244,0.0142,0.0035,0.0120,0.0157,0.0080,0.0004,0.0120,0.0137,0.0126,-0.0022
682.5,0.0227,0.0135,0.0034,0.0113,0.0145,0.0076,0.0003,0.0115,0.0130,0.0118,-0.0022
683.0,0.0208,0.0126,0.0032,0.0105,0.0131,0.0070,0.0001,0.0109,0.0123,0.0109,-0.0022
683.5,0.0195,0.0120,0.0031,0.0099,0.0121,0.0066,-0.0001,0.0105,0.0118,0.0102,-0.0022
684.0,0.0180,0.0113,0.0030,0.0093,0.0111,0.0062,-0.0002,0.0100,0.0112,0.0094,-0.0022
684.5,0.0168,0.0108,0.0028,0.0088,0.0102,0.0058,-0.0003,0.0096,0.0107,0.0089,-0.0022
685.0,0.0155,0.0102,0.0027,0.0083,0.0092,0.0055,-0.0004,0.0091,0.0102,0.0082,-0.0022
685.5,0.0146,0.0097,0.0026,0.0079,0.0085,0.0052,-0.0006,0.0087,0.0098,0.0077,-0.0022
686.0,0.0137,0.0093,0.0025,0.0075,0.0078,0.0049,-0.0007,0.0082,0.0094,0.0072,-0.0023
686.5,0.0128,0.0089,0.0024,0.0071,0.0070,0.0046,-0.0008,0.0078,0.0090,0.0067,-0.0023
687.0,0.0123,0.0085,0.0023,0.0068,0.0066,0.0044,-0.0008,0.0075,0.0088,0.0064,-0.0023
687.5,0.0116,0.0081,0.0021,0.0064,0.0059,0.0041,-0.0009,0.0071,0.0084,0.0059,-0.0023
688.0,0.0109,0.0078,0.0021,0.0062,0.0055,0.0039,-0.0010,0.0068,0.0081,0.0056,-0.0022
688.5,0.0102,0.0075,0.0020,0.0059,0.0049,0.0036,-0.0011,0.0064,0.0078,0.0052,-0.0022
689.0,0.0097,0.0072,0.0020,0.0057,0.0045,0.0035,-0.0011,0.0062,0.0076,0.0049,-0.0023
689.5,0.0092,0.0069,0.0019,0.0055,0.0041,0.0034,-0.0011,0.0060,0.0073,0.0046,-0.0023
690.0,0.0087,0.0067,0.0018,0.0053,0.0037,0.0032,-0.0012,0.0058,0.0071,0.0043,-0.0023
690.5,0.0082,0.0064,0.0017,0.0051,0.0034,0.0031,-0.0012,0.0056,0.0069,0.0040,-0.0023
691.0,0.0077,0.0062,0.0017,0.0050,0.0030,0.0030,-0.0012,0.0054,0.0066,0.0038,-0.0023
691.5,0.0074,0.0060,0.0017,0.0049,0.0027,0.0029,-0.0012,0.0052,0.0065,0.0036,-0.0023
692.0,0.0070,0.0058,0.0017,0.0049,0.0025,0.0028,-0.0012,0.0051,0.0064,0.0034,-0.0023
692.5,0.0068,0.0057,0.0017,0.0049,0.0022,0.0027,-0.0012,0.0050,0.0063,0.0033,-0.0023
693.0,0.0064,0.0055,0.0016,0.0048,0.0019,0.0025,-0.0012,0.0049,0.0061,0.0032,-0.0023
693.5,0.0063,0.0054,0.0015,0.0047,0.0017,0.0025,-0.0012,0.0049,0.0060,0.0031,-0.0023
694.0,0.0061,0.0053,0.0016,0.0047,0.0015,0.0024,-0.0012,0.0048,0.0059,0.0030,-0.0023
694.5,0.0059,0.0052,0.0015,0.0047,0.0012,0.0023,-0.0013,0.0047,0.0057,0.0029,-0.0023
695.0,0.0058,0.0051,0.0015,0.0046,0.0011,0.0023,-0.0013,0.0047,0.0056,0.0027,-0.0023
695.5,0.0056,0.0049,0.0014,0.0046,0.0009,0.0022,-0.0014,0.0045,0.0055,0.0025,-0.0023
696.0,0.0054,0.0048,0.0015,0.0046,0.0007,0.0022,-0.0014,0.0044,0.0054,0.0023,-0.0023
696.5,0.0052,0.0047,0.0014,0.0046,0.0006,0.0021,-0.0015,0.0043,0.0051,0.0021,-0.0024
697.0,0.0051,0.0046,0.0014,0.0045,0.0005,0.0021,-0.0015,0.0042,0.0051,0.0021,-0.0024
697.5,0.0049,0.0046,0.0014,0.0045,0.0003,0.0021,-0.0015,0.0041,0.0050,0.0019,-0.0023
698.0,0.0047,0.0045,0.0014,0.0045,0.0002,0.0021,-0.0016,0.0040,0.0048,0.0017,-0.0023
698.5,0.0045,0.0044,0.0014,0.0045,0.0001,0.0021,-0.0017,0.0039,0.0048,0.0016,-0.0023
699.0,0.0043,0.0043,0.0013,0.0046,-0.0000,0.0020,-0.0017,0.0038,0.0046,0.0015,-0.0024
699.5,0.0042,0.0042,0.0013,0.0046,-0.0001,0.0019,-0.0018,0.0037,0.0046,0.0014,-0.0024
700.0,0.0040,0.0042,0.0013,0.0046,-0.0003,0.0018,-0.0019,0.0036,0.0045,0.0013,-0.0024
700.5,0.0039,0.0041,0.0013,0.0046,-0.0004,0.0018,-0.0019,0.0036,0.0044,0.0013,-0.0024
701.0,0.0037,0.0040,0.0012,0.0047,-0.0004,0.0017,-0.0020,0.0035,0.0043,0.0011,-0.0024
701.5,0.0037,0.0040,0.0012,0.0047,-0.0005,0.0018,-0.0020,0.0035,0.0043,0.0011,-0.0024
702.0,0.0035,0.0040,0.0012,0.0048,-0.0006,0.0018,-0.0019,0.0034,0.0042,0.0011,-0.0024
702.5,0.0034,0.0038,0.0012,0.0048,-0.0007,0.0018,-0.0019,0.0033,0.0041,0.0011,-0.0024
703.0,0.0033,0.0038,0.0012,0.0049,-0.0007,0.0016,-0.0019,0.0033,0.0040,0.0010,-0.0024
703.5,0.0031,0.0038,0.0012,0.0049,-0.0008,0.0016,-0.0020,0.0032,0.0040,0.0011,-0.0024
704.0,0.0030,0.0037,0.0012,0.0049,-0.0009,0.0015,-0.0020,0.0031,0.0039,0.0011,-0.0024
704.5,0.0029,0.0037,0.0011,0.0050,-0.0010,0.0014,-0.0020,0.0031,0.0039,0.0011,-0.0024
705.0,0.0028,0.0036,0.0011,0.0051,-0.0010,0.0013,-0.0020,0.0030,0.0039,0.0011,-0.0024
705.5,0.0027,0.0036,0.0011,0.0051,-0.0011,0.0013,-0.0020,0.0029,0.0038,0.0011,-0.0024
706.0,0.0027,0.0035,0.0010,0.0052,-0.0012,0.0012,-0.0020,0.0029,0.0038,0.0010,-0.0025
