Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"January 20, 2022 2:00 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,UM-ARB_210630,,150
2,DOBA8_210630,,200
3,DOBA7_210629,,170
4,CAP_210701,,300
5,ELV_210630,,300
6,DCSW2_210701,,200
7,DOBA5_210701,,100
8,HP_210629,,300
9,KP_210702,,100
10,OPP-E_210629,,100
11,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10,Abs 11
612.0,0.0316,0.0139,0.0317,0.0238,0.0178,0.0117,0.0161,0.0080,0.0214,0.0355,0.0075
612.5,0.0316,0.0139,0.0318,0.0237,0.0178,0.0117,0.0161,0.0080,0.0213,0.0356,0.0075
613.0,0.0317,0.0139,0.0318,0.0237,0.0179,0.0117,0.0161,0.0080,0.0214,0.0356,0.0075
613.5,0.0317,0.0139,0.0318,0.0237,0.0179,0.0117,0.0162,0.0080,0.0214,0.0356,0.0075
614.0,0.0317,0.0139,0.0317,0.0236,0.0179,0.0117,0.0162,0.0080,0.0214,0.0356,0.0075
614.5,0.0317,0.0139,0.0317,0.0236,0.0179,0.0117,0.0162,0.0080,0.0213,0.0355,0.0075
615.0,0.0317,0.0139,0.0317,0.0236,0.0179,0.0117,0.0162,0.0080,0.0213,0.0355,0.0075
615.5,0.0316,0.0139,0.0316,0.0235,0.0179,0.0116,0.0162,0.0080,0.0213,0.0355,0.0075
616.0,0.0315,0.0139,0.0315,0.0234,0.0178,0.0116,0.0162,0.0080,0.0212,0.0354,0.0075
616.5,0.0315,0.0139,0.0315,0.0234,0.0178,0.0116,0.0162,0.0080,0.0212,0.0353,0.0075
617.0,0.0314,0.0139,0.0314,0.0233,0.0178,0.0116,0.0162,0.0079,0.0213,0.0353,0.0075
617.5,0.0313,0.0139,0.0314,0.0233,0.0179,0.0116,0.0162,0.0080,0.0212,0.0352,0.0075
618.0,0.0312,0.0138,0.0312,0.0233,0.0178,0.0115,0.0162,0.0079,0.0212,0.0351,0.0075
618.5,0.0310,0.0138,0.0311,0.0232,0.0178,0.0115,0.0161,0.0079,0.0212,0.0350,0.0074
619.0,0.0309,0.0138,0.0311,0.0232,0.0177,0.0115,0.0162,0.0079,0.0212,0.0350,0.0075
619.5,0.0308,0.0138,0.0310,0.0231,0.0177,0.0114,0.0161,0.0078,0.0211,0.0348,0.0075
620.0,0.0307,0.0138,0.0309,0.0231,0.0177,0.0114,0.0161,0.0078,0.0211,0.0348,0.0075
620.5,0.0305,0.0138,0.0308,0.0231,0.0177,0.0114,0.0161,0.0078,0.0212,0.0347,0.0074
621.0,0.0304,0.0138,0.0307,0.0231,0.0176,0.0114,0.0161,0.0078,0.0212,0.0346,0.0075
621.5,0.0303,0.0138,0.0306,0.0231,0.0176,0.0113,0.0160,0.0078,0.0211,0.0345,0.0074
622.0,0.0301,0.0137,0.0306,0.0232,0.0176,0.0113,0.0161,0.0078,0.0212,0.0344,0.0074
622.5,0.0300,0.0137,0.0305,0.0232,0.0176,0.0113,0.0160,0.0078,0.0212,0.0344,0.0074
623.0,0.0299,0.0137,0.0304,0.0233,0.0175,0.0113,0.0160,0.0078,0.0212,0.0343,0.0074
623.5,0.0298,0.0137,0.0304,0.0233,0.0175,0.0112,0.0160,0.0078,0.0212,0.0342,0.0074
624.0,0.0296,0.0137,0.0303,0.0234,0.0175,0.0112,0.0160,0.0078,0.0212,0.0342,0.0074
624.5,0.0296,0.0137,0.0303,0.0235,0.0175,0.0112,0.0160,0.0077,0.0213,0.0342,0.0074
625.0,0.0294,0.0137,0.0303,0.0235,0.0174,0.0112,0.0160,0.0077,0.0213,0.0341,0.0074
625.5,0.0293,0.0137,0.0303,0.0235,0.0174,0.0112,0.0160,0.0077,0.0213,0.0341,0.0074
626.0,0.0292,0.0137,0.0303,0.0235,0.0175,0.0112,0.0160,0.0077,0.0213,0.0341,0.0074
626.5,0.0291,0.0137,0.0303,0.0236,0.0175,0.0112,0.0161,0.0077,0.0215,0.0341,0.0074
627.0,0.0290,0.0137,0.0304,0.0236,0.0175,0.0112,0.0161,0.0077,0.0215,0.0342,0.0074
627.5,0.0290,0.0137,0.0304,0.0237,0.0176,0.0113,0.0162,0.0078,0.0215,0.0342,0.0074
628.0,0.0289,0.0137,0.0304,0.0236,0.0176,0.0112,0.0162,0.0077,0.0216,0.0342,0.0074
628.5,0.0288,0.0137,0.0305,0.0236,0.0176,0.0112,0.0162,0.0078,0.0216,0.0343,0.0074
629.0,0.0288,0.0137,0.0305,0.0236,0.0176,0.0112,0.0163,0.0078,0.0216,0.0344,0.0073
629.5,0.0287,0.0137,0.0306,0.0235,0.0176,0.0113,0.0163,0.0078,0.0216,0.0345,0.0073
630.0,0.0286,0.0137,0.0307,0.0235,0.0176,0.0113,0.0164,0.0078,0.0217,0.0346,0.0073
630.5,0.0286,0.0137,0.0308,0.0234,0.0176,0.0112,0.0164,0.0078,0.0217,0.0347,0.0073
631.0,0.0287,0.0138,0.0309,0.0234,0.0177,0.0113,0.0166,0.0078,0.0218,0.0349,0.0074
631.5,0.0287,0.0138,0.0311,0.0234,0.0178,0.0113,0.0167,0.0079,0.0218,0.0351,0.0073
632.0,0.0287,0.0138,0.0312,0.0233,0.0178,0.0114,0.0168,0.0079,0.0218,0.0353,0.0073
632.5,0.0288,0.0138,0.0314,0.0232,0.0179,0.0114,0.0169,0.0079,0.0219,0.0355,0.0073
633.0,0.0288,0.0139,0.0316,0.0232,0.0180,0.0114,0.0170,0.0079,0.0219,0.0357,0.0073
633.5,0.0289,0.0139,0.0317,0.0231,0.0181,0.0115,0.0171,0.0079,0.0220,0.0360,0.0073
634.0,0.0290,0.0139,0.0320,0.0232,0.0182,0.0115,0.0172,0.0080,0.0220,0.0363,0.0073
634.5,0.0290,0.0139,0.0321,0.0231,0.0182,0.0116,0.0174,0.0080,0.0220,0.0366,0.0073
635.0,0.0292,0.0140,0.0325,0.0232,0.0184,0.0116,0.0176,0.0081,0.0221,0.0370,0.0073
635.5,0.0293,0.0140,0.0327,0.0232,0.0185,0.0117,0.0177,0.0081,0.0221,0.0374,0.0073
636.0,0.0294,0.0141,0.0329,0.0233,0.0186,0.0117,0.0179,0.0081,0.0221,0.0378,0.0073
636.5,0.0296,0.0141,0.0332,0.0234,0.0187,0.0118,0.0180,0.0082,0.0222,0.0382,0.0073
637.0,0.0298,0.0142,0.0336,0.0236,0.0189,0.0119,0.0182,0.0082,0.0223,0.0387,0.0073
637.5,0.0299,0.0143,0.0339,0.0238,0.0190,0.0120,0.0184,0.0083,0.0223,0.0393,0.0073
638.0,0.0302,0.0144,0.0343,0.0239,0.0192,0.0121,0.0187,0.0083,0.0224,0.0399,0.0073
638.5,0.0304,0.0145,0.0347,0.0241,0.0194,0.0122,0.0190,0.0084,0.0226,0.0405,0.0073
639.0,0.0307,0.0146,0.0351,0.0243,0.0196,0.0123,0.0192,0.0084,0.0227,0.0412,0.0072
639.5,0.0310,0.0147,0.0356,0.0244,0.0198,0.0124,0.0195,0.0085,0.0228,0.0419,0.0073
640.0,0.0313,0.0148,0.0360,0.0246,0.0200,0.0125,0.0198,0.0086,0.0229,0.0427,0.0072
640.5,0.0317,0.0149,0.0366,0.0248,0.0202,0.0127,0.0201,0.0087,0.0231,0.0436,0.0072
641.0,0.0322,0.0151,0.0373,0.0250,0.0205,0.0129,0.0205,0.0088,0.0233,0.0445,0.0072
641.5,0.0326,0.0152,0.0380,0.0252,0.0208,0.0131,0.0209,0.0090,0.0235,0.0456,0.0073
642.0,0.0331,0.0153,0.0386,0.0255,0.0210,0.0132,0.0212,0.0090,0.0238,0.0466,0.0072
642.5,0.0336,0.0155,0.0392,0.0257,0.0213,0.0134,0.0215,0.0091,0.0240,0.0477,0.0072
643.0,0.0343,0.0157,0.0401,0.0260,0.0217,0.0136,0.0220,0.0092,0.0243,0.0491,0.0072
643.5,0.0349,0.0159,0.0409,0.0263,0.0220,0.0138,0.0224,0.0094,0.0246,0.0504,0.0073
644.0,0.0358,0.0161,0.0419,0.0266,0.0224,0.0141,0.0230,0.0096,0.0250,0.0520,0.0072
644.5,0.0366,0.0163,0.0429,0.0270,0.0228,0.0143,0.0234,0.0097,0.0254,0.0535,0.0072
645.0,0.0374,0.0165,0.0438,0.0274,0.0232,0.0145,0.0239,0.0098,0.0258,0.0549,0.0072
645.5,0.0384,0.0168,0.0449,0.0278,0.0237,0.0149,0.0244,0.0101,0.0263,0.0567,0.0072
646.0,0.0394,0.0171,0.0461,0.0282,0.0241,0.0152,0.0251,0.0102,0.0269,0.0585,0.0072
646.5,0.0405,0.0173,0.0473,0.0286,0.0246,0.0154,0.0256,0.0104,0.0273,0.0603,0.0072
647.0,0.0418,0.0177,0.0488,0.0291,0.0252,0.0158,0.0263,0.0107,0.0280,0.0625,0.0072
647.5,0.0432,0.0180,0.0502,0.0296,0.0258,0.0162,0.0269,0.0109,0.0287,0.0646,0.0072
648.0,0.0447,0.0184,0.0518,0.0302,0.0265,0.0167,0.0277,0.0112,0.0295,0.0670,0.0072
648.5,0.0460,0.0187,0.0532,0.0307,0.0270,0.0170,0.0283,0.0114,0.0301,0.0690,0.0072
649.0,0.0476,0.0191,0.0549,0.0312,0.0277,0.0175,0.0290,0.0117,0.0309,0.0713,0.0072
649.5,0.0496,0.0196,0.0569,0.0319,0.0286,0.0181,0.0299,0.0120,0.0319,0.0741,0.0072
650.0,0.0514,0.0200,0.0587,0.0324,0.0293,0.0185,0.0307,0.0123,0.0328,0.0765,0.0072
650.5,0.0537,0.0205,0.0610,0.0330,0.0302,0.0191,0.0316,0.0126,0.0340,0.0795,0.0071
651.0,0.0557,0.0211,0.0630,0.0336,0.0310,0.0197,0.0324,0.0130,0.0349,0.0820,0.0072
651.5,0.0577,0.0215,0.0648,0.0341,0.0317,0.0202,0.0332,0.0132,0.0358,0.0844,0.0071
652.0,0.0604,0.0221,0.0675,0.0348,0.0328,0.0209,0.0343,0.0137,0.0371,0.0876,0.0071
652.5,0.0629,0.0227,0.0698,0.0355,0.0338,0.0215,0.0353,0.0140,0.0383,0.0904,0.0072
653.0,0.0654,0.0232,0.0722,0.0361,0.0347,0.0221,0.0362,0.0144,0.0394,0.0931,0.0071
653.5,0.0686,0.0239,0.0751,0.0370,0.0359,0.0230,0.0374,0.0148,0.0409,0.0966,0.0072
654.0,0.0712,0.0245,0.0775,0.0377,0.0368,0.0236,0.0383,0.0152,0.0421,0.0993,0.0071
654.5,0.0744,0.0253,0.0805,0.0385,0.0380,0.0244,0.0394,0.0157,0.0435,0.1025,0.0072
655.0,0.0773,0.0259,0.0831,0.0392,0.0391,0.0251,0.0404,0.0161,0.0448,0.1053,0.0071
655.5,0.0803,0.0265,0.0859,0.0400,0.0401,0.0258,0.0415,0.0165,0.0461,0.1081,0.0071
656.0,0.0840,0.0273,0.0892,0.0411,0.0415,0.0267,0.0427,0.0170,0.0477,0.1115,0.0072
656.5,0.0871,0.0280,0.0919,0.0418,0.0426,0.0274,0.0437,0.0174,0.0490,0.1142,0.0071
657.0,0.0907,0.0288,0.0951,0.0427,0.0438,0.0283,0.0448,0.0179,0.0505,0.1172,0.0071
657.5,0.0936,0.0293,0.0976,0.0434,0.0449,0.0289,0.0458,0.0182,0.0516,0.1196,0.0071
658.0,0.0966,0.0300,0.1003,0.0441,0.0459,0.0296,0.0467,0.0187,0.0529,0.1220,0.0071
658.5,0.1003,0.0307,0.1035,0.0450,0.0471,0.0305,0.0478,0.0191,0.0543,0.1248,0.0071
659.0,0.1032,0.0313,0.1061,0.0457,0.0482,0.0311,0.0487,0.0195,0.0555,0.1269,0.0071
659.5,0.1065,0.0319,0.1089,0.0464,0.0492,0.0318,0.0496,0.0199,0.0568,0.1292,0.0071
660.0,0.1092,0.0325,0.1111,0.0470,0.0501,0.0324,0.0504,0.0202,0.0577,0.1309,0.0071
660.5,0.1115,0.0329,0.1131,0.0475,0.0509,0.0330,0.0510,0.0204,0.0586,0.1324,0.0071
661.0,0.1143,0.0335,0.1155,0.0482,0.0518,0.0336,0.0518,0.0208,0.0596,0.1340,0.0071
661.5,0.1165,0.0339,0.1172,0.0486,0.0525,0.0341,0.0524,0.0211,0.0604,0.1351,0.0071
662.0,0.1188,0.0343,0.1191,0.0490,0.0532,0.0345,0.0529,0.0213,0.0612,0.1361,0.0071
662.5,0.1203,0.0346,0.1202,0.0492,0.0536,0.0349,0.0532,0.0214,0.0617,0.1366,0.0071
663.0,0.1216,0.0348,0.1212,0.0494,0.0540,0.0351,0.0535,0.0216,0.0621,0.1369,0.0071
663.5,0.1228,0.0351,0.1221,0.0496,0.0543,0.0355,0.0536,0.0217,0.0624,0.1370,0.0071
664.0,0.1234,0.0351,0.1225,0.0496,0.0544,0.0355,0.0536,0.0217,0.0626,0.1366,0.0071
664.5,0.1239,0.0353,0.1227,0.0496,0.0545,0.0356,0.0535,0.0218,0.0626,0.1359,0.0071
665.0,0.1239,0.0354,0.1225,0.0495,0.0543,0.0356,0.0533,0.0217,0.0624,0.1350,0.0070
665.5,0.1236,0.0355,0.1221,0.0494,0.0542,0.0355,0.0530,0.0217,0.0622,0.1339,0.0071
666.0,0.1229,0.0355,0.1212,0.0492,0.0538,0.0353,0.0525,0.0216,0.0617,0.1322,0.0070
666.5,0.1219,0.0353,0.1202,0.0488,0.0533,0.0350,0.0519,0.0214,0.0612,0.1305,0.0070
667.0,0.1205,0.0350,0.1186,0.0483,0.0526,0.0346,0.0511,0.0212,0.0604,0.1281,0.0070
667.5,0.1187,0.0346,0.1168,0.0478,0.0519,0.0341,0.0503,0.0209,0.0596,0.1258,0.0070
668.0,0.1168,0.0341,0.1149,0.0472,0.0511,0.0337,0.0494,0.0207,0.0586,0.1232,0.0071
668.5,0.1142,0.0335,0.1123,0.0465,0.0500,0.0330,0.0483,0.0203,0.0574,0.1200,0.0070
669.0,0.1118,0.0329,0.1099,0.0457,0.0491,0.0325,0.0472,0.0200,0.0563,0.1172,0.0070
669.5,0.1085,0.0322,0.1068,0.0449,0.0478,0.0317,0.0458,0.0196,0.0547,0.1135,0.0070
670.0,0.1056,0.0316,0.1040,0.0440,0.0466,0.0310,0.0446,0.0192,0.0534,0.1102,0.0070
670.5,0.1024,0.0309,0.1009,0.0430,0.0453,0.0302,0.0432,0.0187,0.0519,0.1067,0.0070
671.0,0.0984,0.0301,0.0970,0.0419,0.0437,0.0292,0.0416,0.0181,0.0501,0.1025,0.0069
671.5,0.0953,0.0294,0.0940,0.0409,0.0425,0.0284,0.0403,0.0176,0.0486,0.0992,0.0070
672.0,0.0914,0.0284,0.0902,0.0398,0.0409,0.0275,0.0387,0.0170,0.0468,0.0952,0.0069
672.5,0.0880,0.0276,0.0870,0.0388,0.0396,0.0267,0.0373,0.0165,0.0453,0.0917,0.0069
673.0,0.0839,0.0267,0.0831,0.0376,0.0379,0.0257,0.0356,0.0159,0.0434,0.0875,0.0069
673.5,0.0804,0.0259,0.0797,0.0366,0.0366,0.0248,0.0342,0.0154,0.0418,0.0840,0.0069
674.0,0.0768,0.0250,0.0762,0.0357,0.0352,0.0239,0.0327,0.0148,0.0402,0.0804,0.0069
674.5,0.0730,0.0241,0.0725,0.0347,0.0337,0.0230,0.0312,0.0142,0.0384,0.0765,0.0070
675.0,0.0698,0.0234,0.0695,0.0338,0.0325,0.0223,0.0299,0.0138,0.0370,0.0733,0.0070
675.5,0.0658,0.0224,0.0657,0.0327,0.0309,0.0213,0.0283,0.0132,0.0352,0.0694,0.0069
676.0,0.0627,0.0217,0.0627,0.0319,0.0297,0.0206,0.0271,0.0127,0.0338,0.0664,0.0069
676.5,0.0595,0.0210,0.0596,0.0310,0.0284,0.0198,0.0258,0.0123,0.0323,0.0632,0.0069
677.0,0.0557,0.0200,0.0559,0.0300,0.0269,0.0189,0.0243,0.0117,0.0306,0.0595,0.0069
677.5,0.0530,0.0192,0.0533,0.0292,0.0258,0.0182,0.0232,0.0113,0.0293,0.0568,0.0069
678.0,0.0498,0.0183,0.0502,0.0284,0.0245,0.0174,0.0219,0.0108,0.0279,0.0536,0.0069
678.5,0.0471,0.0176,0.0475,0.0276,0.0234,0.0167,0.0208,0.0104,0.0267,0.0509,0.0069
679.0,0.0440,0.0168,0.0445,0.0267,0.0222,0.0159,0.0195,0.0099,0.0252,0.0478,0.0069
679.5,0.0415,0.0161,0.0420,0.0260,0.0211,0.0152,0.0185,0.0094,0.0241,0.0453,0.0069
680.0,0.0390,0.0155,0.0396,0.0254,0.0201,0.0146,0.0175,0.0090,0.0229,0.0428,0.0069
680.5,0.0364,0.0149,0.0370,0.0247,0.0191,0.0139,0.0164,0.0086,0.0218,0.0402,0.0069
681.0,0.0344,0.0144,0.0351,0.0241,0.0183,0.0134,0.0156,0.0083,0.0208,0.0382,0.0069
681.5,0.0319,0.0137,0.0326,0.0234,0.0173,0.0128,0.0146,0.0079,0.0197,0.0357,0.0069
682.0,0.0300,0.0133,0.0307,0.0229,0.0164,0.0123,0.0138,0.0076,0.0188,0.0338,0.0069
682.5,0.0283,0.0129,0.0289,0.0225,0.0158,0.0119,0.0131,0.0074,0.0180,0.0319,0.0069
683.0,0.0262,0.0124,0.0269,0.0220,0.0149,0.0114,0.0123,0.0071,0.0171,0.0299,0.0069
683.5,0.0248,0.0121,0.0255,0.0217,0.0143,0.0110,0.0117,0.0069,0.0164,0.0284,0.0069
684.0,0.0233,0.0118,0.0239,0.0212,0.0137,0.0106,0.0111,0.0067,0.0157,0.0268,0.0069
684.5,0.0220,0.0114,0.0225,0.0209,0.0131,0.0103,0.0105,0.0064,0.0151,0.0254,0.0069
685.0,0.0206,0.0111,0.0211,0.0205,0.0125,0.0099,0.0099,0.0061,0.0144,0.0239,0.0069
685.5,0.0195,0.0108,0.0200,0.0203,0.0121,0.0096,0.0095,0.0060,0.0139,0.0227,0.0069
686.0,0.0185,0.0105,0.0189,0.0200,0.0116,0.0094,0.0090,0.0058,0.0134,0.0216,0.0069
686.5,0.0174,0.0102,0.0178,0.0197,0.0112,0.0091,0.0086,0.0055,0.0129,0.0205,0.0069
687.0,0.0167,0.0100,0.0171,0.0195,0.0108,0.0089,0.0083,0.0054,0.0125,0.0196,0.0069
687.5,0.0157,0.0097,0.0160,0.0192,0.0104,0.0086,0.0079,0.0051,0.0121,0.0186,0.0069
688.0,0.0150,0.0096,0.0153,0.0190,0.0101,0.0084,0.0076,0.0050,0.0117,0.0178,0.0069
688.5,0.0142,0.0093,0.0144,0.0187,0.0098,0.0082,0.0072,0.0049,0.0113,0.0168,0.0069
689.0,0.0136,0.0091,0.0138,0.0185,0.0095,0.0081,0.0070,0.0048,0.0110,0.0162,0.0069
689.5,0.0130,0.0089,0.0132,0.0183,0.0093,0.0079,0.0067,0.0047,0.0107,0.0155,0.0069
690.0,0.0124,0.0088,0.0125,0.0181,0.0091,0.0077,0.0064,0.0045,0.0104,0.0148,0.0068
690.5,0.0120,0.0087,0.0121,0.0179,0.0089,0.0076,0.0063,0.0045,0.0101,0.0143,0.0068
691.0,0.0115,0.0084,0.0115,0.0176,0.0086,0.0075,0.0060,0.0044,0.0099,0.0136,0.0068
691.5,0.0111,0.0084,0.0110,0.0175,0.0085,0.0074,0.0059,0.0043,0.0097,0.0132,0.0069
692.0,0.0107,0.0083,0.0105,0.0173,0.0083,0.0072,0.0057,0.0042,0.0094,0.0126,0.0068
692.5,0.0104,0.0082,0.0102,0.0171,0.0081,0.0071,0.0056,0.0041,0.0093,0.0122,0.0069
693.0,0.0100,0.0080,0.0097,0.0169,0.0080,0.0070,0.0054,0.0040,0.0090,0.0117,0.0068
693.5,0.0097,0.0080,0.0094,0.0168,0.0079,0.0069,0.0053,0.0039,0.0089,0.0114,0.0069
694.0,0.0095,0.0079,0.0090,0.0166,0.0078,0.0068,0.0052,0.0038,0.0087,0.0110,0.0068
694.5,0.0092,0.0078,0.0087,0.0164,0.0076,0.0067,0.0051,0.0038,0.0085,0.0106,0.0068
695.0,0.0089,0.0077,0.0084,0.0162,0.0075,0.0067,0.0050,0.0037,0.0084,0.0103,0.0068
695.5,0.0087,0.0077,0.0082,0.0161,0.0074,0.0066,0.0049,0.0037,0.0083,0.0100,0.0068
696.0,0.0085,0.0076,0.0079,0.0159,0.0073,0.0065,0.0048,0.0036,0.0081,0.0097,0.0068
696.5,0.0083,0.0075,0.0076,0.0157,0.0072,0.0064,0.0047,0.0035,0.0080,0.0094,0.0068
697.0,0.0081,0.0074,0.0074,0.0156,0.0071,0.0064,0.0046,0.0035,0.0079,0.0092,0.0068
697.5,0.0079,0.0074,0.0072,0.0155,0.0070,0.0063,0.0045,0.0035,0.0077,0.0089,0.0068
698.0,0.0077,0.0073,0.0070,0.0153,0.0069,0.0062,0.0045,0.0034,0.0076,0.0086,0.0068
698.5,0.0075,0.0072,0.0068,0.0152,0.0068,0.0061,0.0044,0.0034,0.0075,0.0084,0.0067
699.0,0.0074,0.0072,0.0066,0.0151,0.0068,0.0061,0.0044,0.0034,0.0074,0.0082,0.0068
699.5,0.0073,0.0072,0.0064,0.0150,0.0067,0.0060,0.0043,0.0034,0.0072,0.0080,0.0068
700.0,0.0071,0.0071,0.0062,0.0149,0.0066,0.0059,0.0043,0.0033,0.0071,0.0078,0.0068
700.5,0.0070,0.0070,0.0060,0.0147,0.0065,0.0059,0.0043,0.0033,0.0071,0.0076,0.0068
701.0,0.0069,0.0070,0.0059,0.0146,0.0065,0.0059,0.0043,0.0032,0.0070,0.0074,0.0067
701.5,0.0068,0.0069,0.0058,0.0145,0.0064,0.0058,0.0042,0.0032,0.0069,0.0072,0.0067
702.0,0.0067,0.0069,0.0057,0.0145,0.0064,0.0058,0.0042,0.0032,0.0069,0.0071,0.0068
702.5,0.0066,0.0068,0.0055,0.0144,0.0063,0.0057,0.0042,0.0031,0.0068,0.0069,0.0068
703.0,0.0065,0.0068,0.0055,0.0143,0.0063,0.0057,0.0042,0.0031,0.0068,0.0067,0.0068
703.5,0.0064,0.0068,0.0053,0.0142,0.0062,0.0057,0.0042,0.0031,0.0067,0.0066,0.0067
704.0,0.0063,0.0067,0.0052,0.0141,0.0061,0.0056,0.0042,0.0030,0.0066,0.0064,0.0067
704.5,0.0062,0.0067,0.0051,0.0140,0.0061,0.0056,0.0042,0.0030,0.0066,0.0063,0.0067
705.0,0.0062,0.0067,0.0051,0.0140,0.0060,0.0055,0.0043,0.0030,0.0065,0.0061,0.0067
705.5,0.0060,0.0066,0.0049,0.0138,0.0060,0.0055,0.0042,0.0029,0.0064,0.0060,0.0067
706.0,0.0059,0.0066,0.0048,0.0138,0.0059,0.0054,0.0043,0.0029,0.0064,0.0059,0.0067
706.5,0.0059,0.0066,0.0047,0.0137,0.0059,0.0054,0.0043,0.0029,0.0063,0.0057,0.0068
707.0,0.0058,0.0065,0.0046,0.0136,0.0058,0.0053,0.0043,0.0028,0.0062,0.0056,0.0067
707.5,0.0058,0.0065,0.0046,0.0136,0.0059,0.0053,0.0044,0.0028,0.0062,0.0055,0.0067
708.0,0.0057,0.0064,0.0044,0.0136,0.0057,0.0052,0.0044,0.0027,0.0061,0.0054,0.0067
708.5,0.0057,0.0064,0.0044,0.0137,0.0058,0.0052,0.0045,0.0028,0.0061,0.0054,0.0067
