Wavelength Scan - Scanning

Instrument Name:,,,DU 800 Spectrophotometer
Serial Number:,,,8002850
Software Version:,,,"2.1,  Build 5"
Firmware Version:,,,2.0.102
Method Name:,,,LTER Chl
Organization:,,,
Department:,,,
Operator:,,,
Product Name:,,,
Component Name:,,,
Lot Number:,,,
Comment:,,,
Signature 1:,,,
Signature 2:,,,
Signature 3:,,,
Signature 4:,,,
Signature 5:,,,

#,Filename,Acquired
1,,"January 20, 2022 1:10 PM"

Scan Mode:,,,Abs
Start Wavelength:,,,600.0 nm
End Wavelength:,,,775.0 nm
Wavelength Interval:,,,0.5 nm
Scan Speed:,,,600 nm/min

,Sample Name,,Description
1,DOBA4_210701,,100
2,O-S_210702,,200
3,L60_210702,,300
4,DCSW1_210701,,200
5,ALC_210702,,200
6,O-N_210702,,200
7,DCSW3_210701,,500
8,MDT_210630,,200
9,OPP-W_210629,,100
10,LM-ARB_210630,,100
11,BLA,,3000

nm,Abs 1,Abs 2,Abs 3,Abs 4,Abs 5,Abs 6,Abs 7,Abs 8,Abs 9,Abs 10,Abs 11
605.0,0.0158,0.0123,0.0141,0.0167,0.0252,0.0343,0.0114,0.0166,0.0480,0.0220,0.0000
605.5,0.0159,0.0124,0.0141,0.0167,0.0254,0.0345,0.0114,0.0168,0.0484,0.0223,0.0000
606.0,0.0159,0.0125,0.0141,0.0167,0.0256,0.0346,0.0115,0.0169,0.0486,0.0224,0.0000
606.5,0.0160,0.0126,0.0142,0.0168,0.0257,0.0347,0.0115,0.0171,0.0489,0.0226,0.0000
607.0,0.0161,0.0127,0.0141,0.0168,0.0258,0.0348,0.0116,0.0173,0.0492,0.0227,0.0000
607.5,0.0162,0.0128,0.0142,0.0168,0.0259,0.0348,0.0116,0.0175,0.0495,0.0228,0.0000
608.0,0.0163,0.0130,0.0143,0.0169,0.0261,0.0350,0.0116,0.0176,0.0497,0.0229,0.0000
608.5,0.0164,0.0131,0.0142,0.0169,0.0261,0.0351,0.0116,0.0177,0.0498,0.0230,0.0000
609.0,0.0165,0.0130,0.0142,0.0170,0.0262,0.0352,0.0117,0.0178,0.0500,0.0231,0.0001
609.5,0.0165,0.0131,0.0142,0.0171,0.0262,0.0353,0.0117,0.0179,0.0500,0.0232,0.0000
610.0,0.0167,0.0132,0.0142,0.0171,0.0263,0.0354,0.0117,0.0181,0.0501,0.0234,0.0000
610.5,0.0168,0.0133,0.0143,0.0171,0.0264,0.0355,0.0117,0.0184,0.0501,0.0235,0.0000
611.0,0.0168,0.0133,0.0142,0.0172,0.0264,0.0356,0.0116,0.0186,0.0502,0.0236,0.0000
611.5,0.0170,0.0134,0.0143,0.0172,0.0264,0.0357,0.0116,0.0187,0.0503,0.0237,0.0001
612.0,0.0171,0.0133,0.0143,0.0172,0.0264,0.0358,0.0116,0.0188,0.0502,0.0238,0.0000
612.5,0.0171,0.0133,0.0143,0.0172,0.0264,0.0358,0.0115,0.0189,0.0502,0.0239,0.0000
613.0,0.0172,0.0134,0.0143,0.0172,0.0264,0.0359,0.0115,0.0190,0.0502,0.0240,0.0001
613.5,0.0173,0.0134,0.0142,0.0172,0.0264,0.0359,0.0115,0.0191,0.0502,0.0241,0.0000
614.0,0.0173,0.0134,0.0143,0.0173,0.0264,0.0359,0.0115,0.0192,0.0501,0.0241,0.0001
614.5,0.0173,0.0134,0.0142,0.0172,0.0263,0.0359,0.0114,0.0192,0.0500,0.0242,0.0000
615.0,0.0174,0.0135,0.0143,0.0173,0.0263,0.0359,0.0114,0.0193,0.0499,0.0242,0.0000
615.5,0.0174,0.0135,0.0143,0.0173,0.0262,0.0359,0.0115,0.0195,0.0498,0.0242,0.0001
616.0,0.0174,0.0135,0.0143,0.0172,0.0261,0.0359,0.0114,0.0195,0.0495,0.0242,0.0000
616.5,0.0174,0.0135,0.0142,0.0172,0.0260,0.0358,0.0113,0.0195,0.0492,0.0242,0.0000
617.0,0.0174,0.0136,0.0142,0.0172,0.0260,0.0358,0.0113,0.0195,0.0488,0.0243,0.0001
617.5,0.0174,0.0136,0.0142,0.0172,0.0259,0.0358,0.0113,0.0195,0.0484,0.0243,0.0001
618.0,0.0174,0.0136,0.0142,0.0170,0.0258,0.0357,0.0112,0.0194,0.0479,0.0242,0.0001
618.5,0.0173,0.0136,0.0142,0.0169,0.0257,0.0356,0.0111,0.0193,0.0474,0.0242,0.0000
619.0,0.0173,0.0136,0.0141,0.0169,0.0257,0.0356,0.0111,0.0193,0.0472,0.0242,0.0000
619.5,0.0172,0.0136,0.0141,0.0169,0.0256,0.0356,0.0111,0.0192,0.0470,0.0241,0.0000
620.0,0.0172,0.0136,0.0140,0.0169,0.0256,0.0355,0.0110,0.0192,0.0468,0.0240,0.0000
620.5,0.0171,0.0136,0.0140,0.0169,0.0255,0.0354,0.0110,0.0191,0.0467,0.0240,0.0001
621.0,0.0170,0.0136,0.0140,0.0168,0.0255,0.0354,0.0110,0.0190,0.0466,0.0239,0.0001
621.5,0.0169,0.0136,0.0140,0.0167,0.0254,0.0353,0.0109,0.0190,0.0465,0.0238,0.0000
622.0,0.0169,0.0137,0.0140,0.0168,0.0253,0.0352,0.0109,0.0190,0.0463,0.0238,0.0001
622.5,0.0168,0.0138,0.0140,0.0168,0.0252,0.0352,0.0108,0.0190,0.0462,0.0236,0.0001
623.0,0.0168,0.0138,0.0140,0.0168,0.0252,0.0351,0.0108,0.0189,0.0461,0.0235,0.0001
623.5,0.0167,0.0139,0.0139,0.0167,0.0252,0.0351,0.0108,0.0189,0.0460,0.0234,0.0001
624.0,0.0167,0.0139,0.0139,0.0168,0.0252,0.0350,0.0108,0.0188,0.0459,0.0233,0.0001
624.5,0.0166,0.0140,0.0139,0.0168,0.0252,0.0350,0.0108,0.0187,0.0459,0.0232,0.0001
625.0,0.0166,0.0140,0.0139,0.0167,0.0251,0.0350,0.0107,0.0187,0.0458,0.0231,0.0001
625.5,0.0166,0.0139,0.0139,0.0167,0.0252,0.0349,0.0106,0.0186,0.0457,0.0230,0.0001
626.0,0.0165,0.0139,0.0139,0.0167,0.0251,0.0349,0.0106,0.0186,0.0457,0.0229,0.0001
626.5,0.0165,0.0138,0.0138,0.0167,0.0251,0.0349,0.0105,0.0185,0.0456,0.0228,0.0001
627.0,0.0165,0.0137,0.0139,0.0167,0.0251,0.0350,0.0105,0.0185,0.0456,0.0228,0.0001
627.5,0.0165,0.0137,0.0138,0.0167,0.0251,0.0349,0.0104,0.0185,0.0456,0.0228,0.0001
628.0,0.0165,0.0136,0.0138,0.0167,0.0250,0.0349,0.0103,0.0184,0.0458,0.0227,0.0001
628.5,0.0164,0.0135,0.0138,0.0167,0.0250,0.0349,0.0103,0.0184,0.0459,0.0227,0.0001
629.0,0.0164,0.0135,0.0138,0.0167,0.0250,0.0349,0.0102,0.0184,0.0461,0.0226,0.0001
629.5,0.0164,0.0134,0.0138,0.0167,0.0250,0.0350,0.0102,0.0184,0.0463,0.0227,0.0001
630.0,0.0164,0.0135,0.0138,0.0167,0.0250,0.0350,0.0101,0.0184,0.0466,0.0227,0.0001
630.5,0.0164,0.0135,0.0137,0.0167,0.0250,0.0350,0.0101,0.0184,0.0469,0.0229,0.0001
631.0,0.0164,0.0135,0.0138,0.0167,0.0249,0.0351,0.0100,0.0185,0.0473,0.0230,0.0001
631.5,0.0164,0.0136,0.0138,0.0168,0.0249,0.0351,0.0100,0.0185,0.0476,0.0231,0.0001
632.0,0.0164,0.0136,0.0138,0.0167,0.0249,0.0352,0.0099,0.0186,0.0479,0.0232,0.0001
632.5,0.0164,0.0138,0.0137,0.0168,0.0248,0.0353,0.0099,0.0187,0.0482,0.0232,0.0001
633.0,0.0164,0.0139,0.0137,0.0168,0.0249,0.0354,0.0099,0.0187,0.0484,0.0234,0.0001
633.5,0.0164,0.0140,0.0136,0.0168,0.0249,0.0355,0.0099,0.0187,0.0486,0.0234,0.0001
634.0,0.0164,0.0141,0.0137,0.0168,0.0251,0.0356,0.0099,0.0188,0.0489,0.0235,0.0001
634.5,0.0164,0.0141,0.0137,0.0169,0.0251,0.0357,0.0098,0.0190,0.0492,0.0237,0.0001
635.0,0.0164,0.0142,0.0137,0.0169,0.0253,0.0359,0.0098,0.0191,0.0496,0.0239,0.0001
635.5,0.0164,0.0142,0.0137,0.0170,0.0254,0.0360,0.0098,0.0191,0.0500,0.0241,0.0001
636.0,0.0164,0.0143,0.0138,0.0171,0.0255,0.0361,0.0098,0.0192,0.0504,0.0242,0.0001
636.5,0.0164,0.0144,0.0138,0.0172,0.0257,0.0363,0.0097,0.0193,0.0509,0.0244,0.0001
637.0,0.0165,0.0147,0.0140,0.0173,0.0259,0.0365,0.0098,0.0194,0.0514,0.0247,0.0001
637.5,0.0165,0.0148,0.0140,0.0173,0.0260,0.0367,0.0098,0.0195,0.0521,0.0249,0.0001
638.0,0.0165,0.0149,0.0142,0.0175,0.0262,0.0370,0.0099,0.0196,0.0527,0.0253,0.0001
638.5,0.0166,0.0151,0.0143,0.0176,0.0264,0.0372,0.0099,0.0198,0.0534,0.0256,0.0001
639.0,0.0166,0.0153,0.0143,0.0178,0.0267,0.0375,0.0100,0.0199,0.0542,0.0259,0.0001
639.5,0.0167,0.0155,0.0145,0.0180,0.0269,0.0378,0.0101,0.0201,0.0550,0.0263,0.0001
640.0,0.0168,0.0156,0.0146,0.0181,0.0272,0.0381,0.0101,0.0204,0.0558,0.0267,0.0001
640.5,0.0169,0.0159,0.0148,0.0184,0.0276,0.0385,0.0103,0.0208,0.0569,0.0272,0.0001
641.0,0.0170,0.0161,0.0150,0.0186,0.0279,0.0388,0.0105,0.0212,0.0577,0.0277,0.0001
641.5,0.0171,0.0163,0.0152,0.0189,0.0283,0.0393,0.0106,0.0216,0.0590,0.0283,0.0001
642.0,0.0172,0.0165,0.0153,0.0190,0.0286,0.0397,0.0107,0.0219,0.0600,0.0288,0.0001
642.5,0.0173,0.0167,0.0155,0.0191,0.0290,0.0401,0.0108,0.0222,0.0609,0.0293,0.0001
643.0,0.0175,0.0169,0.0158,0.0192,0.0295,0.0408,0.0109,0.0227,0.0623,0.0301,0.0001
643.5,0.0178,0.0172,0.0161,0.0194,0.0300,0.0413,0.0111,0.0232,0.0635,0.0308,0.0001
644.0,0.0180,0.0176,0.0163,0.0196,0.0305,0.0421,0.0112,0.0236,0.0649,0.0317,0.0001
644.5,0.0183,0.0179,0.0166,0.0197,0.0310,0.0428,0.0113,0.0241,0.0663,0.0324,0.0001
645.0,0.0185,0.0182,0.0169,0.0200,0.0315,0.0434,0.0115,0.0247,0.0676,0.0332,0.0001
645.5,0.0188,0.0186,0.0172,0.0203,0.0322,0.0442,0.0116,0.0252,0.0692,0.0342,0.0001
646.0,0.0191,0.0190,0.0176,0.0205,0.0328,0.0451,0.0118,0.0259,0.0707,0.0351,0.0001
646.5,0.0194,0.0194,0.0180,0.0209,0.0335,0.0459,0.0119,0.0265,0.0723,0.0361,0.0001
647.0,0.0198,0.0200,0.0185,0.0212,0.0344,0.0470,0.0121,0.0273,0.0744,0.0374,0.0001
647.5,0.0201,0.0205,0.0189,0.0216,0.0351,0.0480,0.0124,0.0281,0.0763,0.0385,0.0001
648.0,0.0206,0.0211,0.0195,0.0221,0.0360,0.0492,0.0126,0.0290,0.0785,0.0399,0.0001
648.5,0.0209,0.0217,0.0199,0.0225,0.0369,0.0502,0.0128,0.0298,0.0804,0.0410,0.0001
649.0,0.0213,0.0223,0.0204,0.0229,0.0377,0.0514,0.0130,0.0307,0.0826,0.0423,0.0001
649.5,0.0218,0.0231,0.0209,0.0235,0.0389,0.0529,0.0133,0.0319,0.0854,0.0438,0.0001
650.0,0.0223,0.0238,0.0214,0.0239,0.0399,0.0542,0.0136,0.0330,0.0877,0.0451,0.0001
650.5,0.0229,0.0246,0.0220,0.0246,0.0411,0.0559,0.0139,0.0342,0.0907,0.0467,0.0001
651.0,0.0234,0.0255,0.0225,0.0251,0.0422,0.0573,0.0142,0.0353,0.0932,0.0481,0.0001
651.5,0.0239,0.0262,0.0230,0.0255,0.0432,0.0587,0.0144,0.0364,0.0955,0.0494,0.0001
652.0,0.0246,0.0271,0.0236,0.0260,0.0446,0.0606,0.0147,0.0378,0.0988,0.0511,0.0001
652.5,0.0253,0.0280,0.0242,0.0266,0.0459,0.0624,0.0151,0.0391,0.1016,0.0526,0.0001
653.0,0.0260,0.0289,0.0247,0.0271,0.0471,0.0642,0.0154,0.0404,0.1044,0.0540,0.0001
653.5,0.0269,0.0301,0.0252,0.0278,0.0487,0.0664,0.0158,0.0421,0.1079,0.0559,0.0001
654.0,0.0276,0.0310,0.0257,0.0282,0.0500,0.0683,0.0161,0.0435,0.1107,0.0573,0.0001
654.5,0.0285,0.0322,0.0263,0.0288,0.0516,0.0706,0.0164,0.0452,0.1141,0.0591,0.0001
655.0,0.0292,0.0332,0.0268,0.0294,0.0529,0.0726,0.0167,0.0467,0.1171,0.0606,0.0001
655.5,0.0300,0.0343,0.0273,0.0301,0.0544,0.0747,0.0170,0.0482,0.1202,0.0622,0.0001
656.0,0.0311,0.0357,0.0278,0.0310,0.0561,0.0773,0.0175,0.0500,0.1239,0.0641,0.0001
656.5,0.0319,0.0367,0.0282,0.0317,0.0575,0.0794,0.0179,0.0514,0.1268,0.0656,0.0001
657.0,0.0329,0.0380,0.0288,0.0325,0.0592,0.0818,0.0183,0.0531,0.1303,0.0672,0.0002
657.5,0.0337,0.0390,0.0292,0.0332,0.0606,0.0837,0.0186,0.0545,0.1330,0.0685,0.0001
658.0,0.0345,0.0401,0.0298,0.0339,0.0620,0.0857,0.0189,0.0559,0.1358,0.0698,0.0001
658.5,0.0356,0.0413,0.0304,0.0348,0.0636,0.0881,0.0193,0.0576,0.1392,0.0713,0.0001
659.0,0.0363,0.0423,0.0308,0.0355,0.0649,0.0900,0.0197,0.0589,0.1418,0.0725,0.0001
659.5,0.0372,0.0434,0.0310,0.0363,0.0664,0.0922,0.0200,0.0604,0.1446,0.0738,0.0001
660.0,0.0379,0.0443,0.0313,0.0369,0.0675,0.0939,0.0203,0.0616,0.1468,0.0748,0.0001
660.5,0.0385,0.0450,0.0316,0.0374,0.0685,0.0954,0.0205,0.0627,0.1488,0.0756,0.0001
661.0,0.0392,0.0459,0.0320,0.0379,0.0697,0.0974,0.0208,0.0639,0.1510,0.0765,0.0001
661.5,0.0397,0.0467,0.0322,0.0385,0.0706,0.0988,0.0210,0.0649,0.1528,0.0772,0.0001
662.0,0.0402,0.0474,0.0322,0.0390,0.0715,0.1003,0.0212,0.0660,0.1544,0.0778,0.0001
662.5,0.0406,0.0478,0.0321,0.0393,0.0720,0.1012,0.0213,0.0666,0.1553,0.0780,0.0001
663.0,0.0409,0.0482,0.0323,0.0397,0.0725,0.1022,0.0215,0.0671,0.1560,0.0781,0.0002
663.5,0.0412,0.0486,0.0324,0.0400,0.0730,0.1030,0.0217,0.0677,0.1565,0.0782,0.0002
664.0,0.0414,0.0488,0.0324,0.0401,0.0732,0.1034,0.0216,0.0679,0.1565,0.0780,0.0001
664.5,0.0415,0.0490,0.0321,0.0401,0.0733,0.1036,0.0216,0.0681,0.1563,0.0777,0.0002
665.0,0.0414,0.0489,0.0318,0.0401,0.0731,0.1035,0.0216,0.0680,0.1557,0.0773,0.0002
665.5,0.0413,0.0489,0.0316,0.0400,0.0729,0.1033,0.0215,0.0677,0.1548,0.0767,0.0002
666.0,0.0410,0.0486,0.0315,0.0397,0.0724,0.1027,0.0213,0.0673,0.1535,0.0759,0.0002
666.5,0.0407,0.0483,0.0311,0.0394,0.0718,0.1018,0.0211,0.0666,0.1520,0.0749,0.0002
667.0,0.0403,0.0478,0.0305,0.0389,0.0710,0.1007,0.0209,0.0658,0.1498,0.0737,0.0002
667.5,0.0398,0.0471,0.0299,0.0383,0.0701,0.0993,0.0206,0.0648,0.1475,0.0725,0.0001
668.0,0.0391,0.0464,0.0296,0.0378,0.0691,0.0979,0.0203,0.0636,0.1450,0.0711,0.0002
668.5,0.0385,0.0455,0.0292,0.0373,0.0677,0.0960,0.0200,0.0622,0.1417,0.0694,0.0002
669.0,0.0377,0.0446,0.0286,0.0368,0.0665,0.0943,0.0197,0.0608,0.1387,0.0679,0.0002
669.5,0.0368,0.0434,0.0278,0.0361,0.0649,0.0919,0.0193,0.0590,0.1347,0.0658,0.0002
670.0,0.0360,0.0423,0.0271,0.0356,0.0634,0.0898,0.0190,0.0574,0.1313,0.0641,0.0002
670.5,0.0351,0.0411,0.0264,0.0349,0.0617,0.0874,0.0185,0.0555,0.1274,0.0621,0.0002
671.0,0.0339,0.0396,0.0257,0.0341,0.0597,0.0844,0.0180,0.0533,0.1227,0.0598,0.0002
671.5,0.0331,0.0384,0.0251,0.0334,0.0580,0.0821,0.0176,0.0515,0.1191,0.0579,0.0002
672.0,0.0319,0.0370,0.0242,0.0322,0.0560,0.0791,0.0171,0.0493,0.1145,0.0556,0.0001
672.5,0.0309,0.0357,0.0235,0.0312,0.0543,0.0766,0.0166,0.0475,0.1106,0.0537,0.0001
673.0,0.0298,0.0341,0.0225,0.0300,0.0522,0.0735,0.0160,0.0452,0.1060,0.0513,0.0001
673.5,0.0289,0.0327,0.0219,0.0290,0.0503,0.0709,0.0156,0.0433,0.1020,0.0494,0.0001
674.0,0.0279,0.0313,0.0212,0.0280,0.0484,0.0683,0.0151,0.0414,0.0979,0.0473,0.0001
674.5,0.0270,0.0298,0.0204,0.0269,0.0464,0.0654,0.0147,0.0393,0.0936,0.0452,0.0001
675.0,0.0261,0.0286,0.0197,0.0259,0.0446,0.0629,0.0142,0.0375,0.0899,0.0434,0.0001
675.5,0.0251,0.0270,0.0189,0.0248,0.0423,0.0599,0.0138,0.0354,0.0854,0.0412,0.0002
676.0,0.0242,0.0258,0.0182,0.0239,0.0407,0.0575,0.0134,0.0337,0.0819,0.0394,0.0002
676.5,0.0234,0.0245,0.0177,0.0230,0.0390,0.0549,0.0130,0.0319,0.0781,0.0376,0.0002
677.0,0.0224,0.0231,0.0170,0.0221,0.0370,0.0519,0.0125,0.0299,0.0738,0.0354,0.0002
677.5,0.0216,0.0219,0.0165,0.0213,0.0354,0.0498,0.0121,0.0283,0.0706,0.0338,0.0002
678.0,0.0206,0.0206,0.0159,0.0205,0.0338,0.0473,0.0117,0.0266,0.0668,0.0320,0.0002
678.5,0.0198,0.0195,0.0153,0.0196,0.0322,0.0452,0.0113,0.0251,0.0636,0.0305,0.0002
679.0,0.0188,0.0182,0.0147,0.0186,0.0305,0.0427,0.0109,0.0234,0.0599,0.0287,0.0002
679.5,0.0180,0.0171,0.0142,0.0179,0.0291,0.0407,0.0105,0.0220,0.0570,0.0272,0.0001
680.0,0.0174,0.0161,0.0137,0.0173,0.0276,0.0388,0.0102,0.0206,0.0540,0.0257,0.0001
680.5,0.0166,0.0151,0.0132,0.0165,0.0261,0.0367,0.0099,0.0192,0.0509,0.0242,0.0001
681.0,0.0160,0.0143,0.0128,0.0159,0.0249,0.0351,0.0096,0.0181,0.0484,0.0230,0.0001
681.5,0.0152,0.0132,0.0124,0.0152,0.0235,0.0331,0.0092,0.0168,0.0453,0.0216,0.0001
682.0,0.0146,0.0125,0.0120,0.0148,0.0224,0.0316,0.0090,0.0157,0.0430,0.0204,0.0001
682.5,0.0142,0.0119,0.0117,0.0145,0.0213,0.0302,0.0088,0.0148,0.0409,0.0194,0.0002
683.0,0.0136,0.0112,0.0114,0.0139,0.0201,0.0285,0.0085,0.0136,0.0386,0.0182,0.0002
683.5,0.0132,0.0107,0.0112,0.0135,0.0194,0.0274,0.0083,0.0128,0.0369,0.0173,0.0002
684.0,0.0126,0.0102,0.0108,0.0131,0.0184,0.0261,0.0080,0.0119,0.0350,0.0164,0.0002
684.5,0.0121,0.0097,0.0105,0.0128,0.0176,0.0250,0.0077,0.0112,0.0334,0.0156,0.0002
685.0,0.0116,0.0090,0.0102,0.0125,0.0169,0.0239,0.0075,0.0103,0.0317,0.0147,0.0002
685.5,0.0112,0.0086,0.0100,0.0123,0.0165,0.0230,0.0073,0.0097,0.0304,0.0141,0.0002
686.0,0.0108,0.0081,0.0098,0.0120,0.0159,0.0220,0.0071,0.0091,0.0290,0.0135,0.0002
686.5,0.0104,0.0077,0.0096,0.0118,0.0155,0.0211,0.0069,0.0084,0.0278,0.0128,0.0002
687.0,0.0102,0.0075,0.0094,0.0116,0.0151,0.0204,0.0067,0.0080,0.0268,0.0123,0.0002
687.5,0.0098,0.0071,0.0092,0.0113,0.0146,0.0196,0.0065,0.0075,0.0256,0.0117,0.0002
688.0,0.0097,0.0068,0.0091,0.0111,0.0141,0.0189,0.0064,0.0071,0.0247,0.0113,0.0002
688.5,0.0095,0.0067,0.0090,0.0108,0.0137,0.0182,0.0062,0.0065,0.0236,0.0107,0.0002
689.0,0.0093,0.0064,0.0089,0.0106,0.0133,0.0177,0.0061,0.0061,0.0228,0.0103,0.0002
689.5,0.0091,0.0062,0.0089,0.0105,0.0130,0.0172,0.0060,0.0058,0.0220,0.0100,0.0002
690.0,0.0089,0.0060,0.0091,0.0104,0.0127,0.0168,0.0059,0.0054,0.0210,0.0096,0.0002
690.5,0.0088,0.0059,0.0093,0.0104,0.0125,0.0164,0.0058,0.0051,0.0203,0.0094,0.0002
691.0,0.0086,0.0056,0.0094,0.0103,0.0123,0.0160,0.0057,0.0048,0.0195,0.0090,0.0002
691.5,0.0086,0.0055,0.0095,0.0102,0.0121,0.0157,0.0057,0.0046,0.0190,0.0088,0.0002
692.0,0.0085,0.0054,0.0096,0.0099,0.0120,0.0155,0.0055,0.0043,0.0184,0.0085,0.0002
692.5,0.0084,0.0053,0.0097,0.0096,0.0120,0.0152,0.0054,0.0042,0.0179,0.0083,0.0002
693.0,0.0082,0.0052,0.0095,0.0093,0.0119,0.0149,0.0053,0.0039,0.0175,0.0081,0.0002
693.5,0.0081,0.0051,0.0094,0.0092,0.0119,0.0147,0.0052,0.0038,0.0172,0.0079,0.0002
694.0,0.0081,0.0049,0.0095,0.0090,0.0118,0.0145,0.0051,0.0036,0.0168,0.0077,0.0002
694.5,0.0081,0.0046,0.0096,0.0088,0.0117,0.0142,0.0051,0.0035,0.0165,0.0075,0.0002
695.0,0.0082,0.0044,0.0096,0.0088,0.0116,0.0139,0.0050,0.0033,0.0162,0.0074,0.0002
695.5,0.0082,0.0042,0.0095,0.0089,0.0116,0.0138,0.0049,0.0032,0.0159,0.0073,0.0002
696.0,0.0081,0.0040,0.0096,0.0088,0.0116,0.0135,0.0048,0.0030,0.0156,0.0071,0.0002
696.5,0.0080,0.0038,0.0093,0.0087,0.0115,0.0133,0.0048,0.0029,0.0153,0.0069,0.0002
697.0,0.0079,0.0037,0.0092,0.0086,0.0114,0.0131,0.0047,0.0028,0.0151,0.0069,0.0002
697.5,0.0079,0.0036,0.0093,0.0085,0.0113,0.0129,0.0047,0.0027,0.0148,0.0069,0.0002
698.0,0.0078,0.0034,0.0093,0.0085,0.0113,0.0127,0.0047,0.0026,0.0146,0.0068,0.0002
698.5,0.0078,0.0032,0.0092,0.0085,0.0111,0.0125,0.0046,0.0025,0.0143,0.0067,0.0002
699.0,0.0079,0.0031,0.0092,0.0086,0.0110,0.0124,0.0046,0.0025,0.0142,0.0066,0.0002
699.5,0.0080,0.0030,0.0094,0.0086,0.0110,0.0122,0.0045,0.0025,0.0140,0.0065,0.0002
700.0,0.0081,0.0030,0.0094,0.0087,0.0109,0.0120,0.0045,0.0024,0.0137,0.0064,0.0002
700.5,0.0082,0.0030,0.0096,0.0088,0.0108,0.0119,0.0044,0.0024,0.0135,0.0063,0.0002
701.0,0.0083,0.0029,0.0099,0.0088,0.0108,0.0118,0.0044,0.0023,0.0134,0.0061,0.0002
701.5,0.0084,0.0028,0.0101,0.0087,0.0106,0.0116,0.0043,0.0023,0.0133,0.0060,0.0002
702.0,0.0085,0.0028,0.0101,0.0086,0.0106,0.0116,0.0043,0.0023,0.0132,0.0059,0.0002
702.5,0.0085,0.0027,0.0102,0.0084,0.0104,0.0115,0.0043,0.0022,0.0131,0.0058,0.0002
703.0,0.0086,0.0027,0.0103,0.0081,0.0102,0.0114,0.0044,0.0022,0.0130,0.0057,0.0002
703.5,0.0087,0.0026,0.0104,0.0078,0.0100,0.0113,0.0044,0.0022,0.0130,0.0056,0.0002
704.0,0.0087,0.0025,0.0104,0.0077,0.0097,0.0111,0.0045,0.0021,0.0129,0.0055,0.0002
704.5,0.0087,0.0025,0.0106,0.0077,0.0095,0.0111,0.0045,0.0021,0.0128,0.0055,0.0002
705.0,0.0087,0.0025,0.0106,0.0077,0.0094,0.0110,0.0046,0.0022,0.0127,0.0054,0.0002
705.5,0.0088,0.0025,0.0107,0.0075,0.0091,0.0108,0.0046,0.0021,0.0124,0.0053,0.0002
706.0,0.0089,0.0026,0.0108,0.0073,0.0090,0.0108,0.0046,0.0021,0.0123,0.0053,0.0002
706.5,0.0089,0.0028,0.0111,0.0071,0.0089,0.0107,0.0046,0.0021,0.0122,0.0052,0.0002
707.0,0.0088,0.0029,0.0111,0.0071,0.0088,0.0106,0.0045,0.0020,0.0121,0.0052,0.0002
707.5,0.0089,0.0031,0.0110,0.0070,0.0088,0.0106,0.0046,0.0020,0.0121,0.0052,0.0002
708.0,0.0087,0.0033,0.0105,0.0068,0.0087,0.0105,0.0045,0.0019,0.0118,0.0050,0.0002
708.5,0.0087,0.0035,0.0102,0.0067,0.0086,0.0105,0.0045,0.0019,0.0117,0.0051,0.0002
